album,artist,lyrics,title
,Wiz Khalifa,"(Hook),I'm in the air all I want is the money and I see it so clear,,Weed in my grinder, mine on a million,Taylor gang on the planes, you know we over the building,,If they ask me how fly, imma tell ya,If you reconize game, I should be looking familiar, ,If they ask me how fly, imma tell ya,If you reconize a G, I should be lookin familiar,,(Verse 1),Party and chillin and fast livin how im suppose too, ,Not the choices given, I chose too,,Leave the club with a couple of hoes who,,Love to smoke trees, rolling it e-z widers,,Paper maintain a low speed, now should I proceed, ,Come from a city where niggas ain't got a lot, ,But got it locked, so I be low key,,Money, hoes, clothes is all a nigga knows,,Don't bring enough I blow it by the O,,I hit the road, cause shit is exactly how it seems,,Why cat's been sleeping on me I been livin out my dream,,The marijuana is loud but my sorroundings are soreem, ,I'm laughin and smoking hoping my camera catch the scene,,Fresh up out the plane, flick another paper, ,Shorty wanna ride with me as bad as I wanna taker her,,Put you in demand bitches taking flicks with the planes, ,And send them to their friends,,Weed the grind mine on a million, and we over the building,(Hook),I'm in the air all I want is the money and I see it so clear,,Weed in my grinder, mine on a million,Taylor gang on the planes, you know we over the building,,If they ask me how fly, imma tell ya,If you reconize game, I should be looking familiar, ,If they ask me how fly, imma tell ya,If you reconize a G, I should be lookin familiar,,(Curren$y Verse 1),And I'm livin like a balla Loc,,I'm having money and blowing hella chronic smoke,,Did we just become best friends with these hoes, ,On a boat well, probably so but we don't love them no,,Only can cake causes my heart to palpitate darling, ,Clean that money keep this dirty ball revolving,,No pausing, I get too high to have downtime,,No matter what your watch say nigga it's my time,,I hear them critics right now ""all them fools make is weed songs"" blah blah blah,,You sound like a sucka, tune ya out, ,As i'm tuning up my Chevelle, this weekend imma pull it out,,Lay some rubber down, slanging rocks everywhere, people mad as a mothafucka,,But he jet connected, so they know they can't touch em, ,Airborn from here on, been sworn in, ,Fat pockets, cause I took chance even when they were slim,(Hook),I'm in the air all I want is the money and I see it so clear,,Weed in my grinder, mine on a million,Taylor gang on the planes, you know we over the building,,If they ask me how fly, imma tell ya,If you reconize game, I should be looking familiar, ,If they ask me how fly, imma tell ya,If you reconize a G, I should be lookin familiar,
,
,
",Wiz Khalifa:Over The Building
,Wiz Khalifa,"I'ma uh,More places than ive ever been,More money that I could ever spend,More hotels than I could ever rent,More bitches than i could ever sleep... with,More faces than i could ever know,More weed than i could ever blow,More fans from grow a every show,And we go...,Im so high, so high...,Oh oh off the glow, glow...,No one pulling me down, me down..,Smoking, smoking...,Chilling, chilling...,Up at the top of the world, the world...,Oh oh off the glow,No one pulling me down, me down...,Growing, growing...,We're cheating, cheating,Somebody dreaming,But you just living
,
,
",Wiz Khalifa:Outro
,Wiz Khalifa,"All I ever wanted was lights, camera, action,People staring at night cameras flashin,Living the movie now be prepared to see the last scene,All I want is the pretty woman for the casting,Wanna confront him, put your money where your mask is,You a chump talk guns but you scared to blast his,Buy them bottles by the case, we don't gota chase,For the love of money we in a million dollar race,Windows done tinted niggas hate em but I fish bowl,So I can letchyo hoe see me while I'm in it,See I ain't got a deal,But everybody know that I ain't kinda real,I'm hundred dollar bill authentic yeahhh,Hotel room, marijuanas in it chevy watchin the game,Yo bitch she rollin me planes,Passport payin my dividence for the fame,Mind in the gutter you niggas ain't in my lane,[Hook:],This is not the life I chose but it's the life that chose me,The money got me everywhere that all these hoes be,And they can't talk crazy cause they don't know me,Cause if you know me, I'm out here dreaming,The party hoes the cars and clothes living life is all I know,I found my lane and now I'll change for nothing,There's only one way to gooooo,Now they cop the mixtapes n watch my videosss,Maybe cause I got bars like a seriallllllllll... code,Louie pouch full of pre-rolled,Mouth full of kush, mind on my zero,Hoes always thought I was cute but would speak though,Know they see me they be jockin on my steelo,On a private ride higher than a ski slope,I'm just flyin haters try n cut my wings though whoa,Now they see us n wana be us,I'm partyin n poppin bottles,With models to meet and greet us,Fuck her, follow n retweet us,In the sky so my nigga keep up,[Hook:],I don't know where this road will go cause my life is crazy but I ain't changin baby,This is not the life I chose but it's the life that chose me,The money got me everywhere that all these hoes be,And they can't talk crazy cause they don't know me,Cause if you know me, I'm out here dreaming,The party hoes the cars and clothes living life is all I know,I found my lane and now I'll change for nothing,There's only one way to gooooo
,
,
",Wiz Khalifa:One Way
,Wiz Khalifa,"Okayy,Alotta girls be uh, thinkin' my songs about them,This one for you.. (LOL),Yeah... It's young Khalifa man.,And you know I be up on my blog shit,And I came home one night, ,And I seen you,It was the best I ever had. (LOL),And this is my song for you,And You,We all grown,I love it, shit,Okay,Always had a crush you, that you wouldn't even know was there,Let me introduce myself,They call me young khalifa man, (Okay) ,Young khalifa man ,Call me young khalifa man,Next time when you're home taking pictures, call me if you need a hand,I'll be everything you want, spend time alone and be your friend,Pick you up for lunch and shit,I'll prolly beat you to your crib,You gone have me doin' shit so solely off them snapshots,I'll lick you from head to toe, go down and eat the snack box,Came home from the studio, seen you with no T-shirt on,And Couldn't help to feel like this,,I hope that you don't take it wrong,Ain't seen you in person, so I figured I'd Just make a song,Anyone that feel the way I feel could prolly wanna sing along-,You look good with them jeans on ,Wasn't for this, I'd never know you had them rings on,I don't know him,But who ever stole your mac,When I see him, imma pat him on the back,[Chorus],Cause baby you're my everything,You all I ever wanted,We can do it real big ,Bigger than you ever done it,We can do it real big,Bigger than you ever done it (Bigger than you ever done it),Okay-,Cause she hold me down, every time I hit her up,When I get right I promise that we gone live it up,And when my day is gone, I look her picture up,And I say the same thing every single time-,When I think of you undressed, think of you undressed, ,Think of you undressed, think of you undressed,You're the best I had. Best I ever had. Best I ever had. Best I ever had. Best i ever had.,When I think of you undressed,[Verse 2] ,Future, sex, Love, I be on that Timberlake shit,I be there to download em, every time you take pics,Everything tatted, so they call me young Travis,We ain't gotta go to the shop, we already matchin',Paper through the roof, but baby money ain't the topic,I could put it on you til you pray I never stop it,Go through everyday, just tryna get some shit accomplished,But I cant help to think about them pictures of you top--- less.,Like a nerd with no Mac Book, ,Look how perrty that lil cat look.,I see them nine lives poking from the back,And I'm tryna kick the habit, but you got a nigga cracked hooked,(Yeah),Just Know my album is a classic,And out of all the flix my favorite pic is when you grab it,Standing with no towel on, wish I was where you hand is,That ring up in your nipple, make a nigga think of marriage,[Chorus],Cause baby you're my everything,You all I ever wanted,We can do it real big ,Bigger than you ever done it,Well... yall prolly done it pretty big right about now but,I got more than money girl,Cause she hold me down, every time I hit her up,When I get right I promise that we gone live it up,And when my day is gone, I look her picture up,And I say the same thing every single time-,When I think of you undressed, think of you undressed, ,Think of you undressed, think of you undressed,You're the best I had. Best I ever had. Best I ever had. Best I ever had. ,When I think of you undressed,Okay,Like I said, I hope yall don't take this in a disrespectful way,This how I do,Young Taylor Gang-,(LOL),Cassie, I ain't trippin' on that haircut either baby,We can go see Lary together,LOL,And Rhianna, We ain't gotta talk about what happened, Im just worried bout me and you baby.,Yeah
,
,
",Wiz Khalifa:Ode To Naked Pop Stars
,Wiz Khalifa,"""Never too late, too late to start start, never too late, too late to start start"" ,I'm tryna have the wrist all bladed up,With all kitted up,Niggas say damn change, wiz couldn't give a fuck,Spit it like my last song, one life live it up,Niggas see damn's change, kids couldn't get a buck,So please don't approach me man,Like this a free show, cause you don't know me me fam,And please don't extend your hands like you know we fam,And please don't pretend like we only scram,Where was all this love at when I was only can?,When I was tryna sell y'all my only jam?,I don't keep friends, I'm my only fan,And take falls, I'll never, I will only stand,Ima make this all riches, is what I totally did,If you don't know me now, then how you know me then?,And I hope y'all loving the kid, but if not, its,""Never too late, too late to start start, never too late, too late to start start"" ,Im tryna have the strip all whipped out,Crib all pimped out,Chicks smiling in my face, tongues all licked out,Flat on the front side, back all sticking out,Waiting for that one time, a rap nigga did it out,But you gone have to slow up love,Tryna skee cause she think ima blow up cuz,All she thinking me getting her nails done, and her hair done,Ma i'm not the one,Ion need no chick plotting all my tricks,No birds tryna fly with me on my trips, ,If I am with a Miss, she a down ass chick,,So take a sec, just chill and get off my tip,I'm just tryna get rich of these tracks I get,And you tryna get rich off the scratch I get,And you chicks think it's all about bread, but it's not, its..,""Never too late, too late to start start"",""Cause I wan't to tell you, that there's no point in hating anybody, because to the extent that you tear down another, you tear down yourself (yea, yea), we have done the same s--"",I'm tryna have the city on lockdown,Fam off the block now,Money coming fast, more cash then the cops now,Would harass, but they can't really not now,Used to laugh, but your man's really hot now,I used to rap for the kids in class,Told em I would use rap just to get my cash,And I was on the word about how to get my math,And told my teachers and the staff they can kiss my ass,Cause I can't find a interest in my book,So I stayed to myself and every class I took,Supposed to be doing work, but I made my hooks,Cause I get motivation everywhere I look,And I show no regret for any chance I took,But I learn from mistakes just like I should,So if you dudes aint payed your dues, for you fools its..,""Never too late, too late too start start, never too late, too late to start start""
,
,
",Wiz Khalifa:Never Too Late
,Wiz Khalifa,"Yeah buddy,I got a cold and all that shit,Show ya'll how hard I work,I really, I really go in, man,From the heart, it's from the soul,Hahaha,We still having fun too though man,It's gone be a real good year,You watch,Haha,I'm telling you,[Chorus],They say the game done changed, man there's just some new players in it,And they don't wanna see my team  get up there and win it,Try to keep me still, but look where I'm at now,I made it too far to look back down,But I ain.t never ever gone forget what I been told,And I ain't never ever going back to being broke,Cause, F-Y-I,I stay on my grind {grind},Tryna stop my shine,,That day'll be never, ever,[Verse],I started out just a fan {Fan} -- Writing like every other kid,Grew up to be the man {Man},Paying bills at my mother's crib,Everyday I'm hustling,To get us out this situation,Gotta deal with phony shows, groupie hoes and niggas hatin',Mostly yall embrace the small percentage of my city racist,Instead of doing good,They'd rather see me catching cases {Catching cases},The fans love me,But I struggle tryna impress the label -- And all this got me feeling like,It's way too much put on the table {Put on the table},I'm still smoking outta O's {Outta O},Some speculations cuz I'm hardly ever home {Yeah},Easy to say 'bout how we supposed to move on,When we going threw depression and our Brother O's gone {Rest in peace},Was told you gotta go threw hell to get the big thing {Thing},And when you feel it can't get worse -- That's when shit change,Obama's president, The Steelers won the 6th {Okay},So I aint threw trying -- I feel like I can do anything,[Chorus],[Chorus],They say the game done changed, man there's just some new players in it,And they don't wanna see my team  get up there and win it,Try to keep me still, but look where I'm at now,I made it too far to look back down,But I ain.t never ever gone forget what I been told,And I ain't never ever going back to being broke,Cause, F-Y-I,I stay on my grind {grind},Tryna stop my shine,,That day'll be never, ever,[Bridge],Sturdy small town {Town},That we major {Major},We done made it to the top -- Floor,From the basement,We done made it to the top -- Floor,From the basement,We done made it to the top -- Floor,From the basement,[Verse],Big city, small town {Town},That's when you're money's up {Up},That's when they all 'round {All 'round},But the minute that you slip,They dip,And it's no one to depend on when the chips fall down {Okay},Me, I never cut a corner short,I follow protocol {Protocol},Got my focus on {On},Took my notes and all,This hard work, gone pay off {Yeah},The second that I'm rich -- I take the day off {Day off},[Chorus],[Chorus],They say the game done changed, man there's just some new players in it,And they don't wanna see my team  get up there and win it,Try to keep me still, but look where I'm at now,I made it too far to look back down,But I ain.t never ever gone forget what I been told,And I ain't never ever going back to being broke,Cause, F-Y-I,I stay on my grind {grind},Tryna stop my shine,,That day'll be never, ever,[Bridge],If you out there on your grind,Put your hand up in the sky -- Say ""We grindin'"" {We Grindin'} {Uh huh},{Ay} If you got it and you tryna get some more,Tell them boys ""Yeah, we climbin'"" {We climbin'},To my people,Who know about strugglin',Tryna get somethin' -- {Yup} Cuz we came up for nothin' {For nothin'},What you in a rush for?,It's all about timin',As soon as you're on -- You know the limit's the sky {You know the limit's the sky},[Chorus],[Chorus],They say the game done changed, man there's just some new players in it,And they don't wanna see my team  get up there and win it,Try to keep me still, but look where I'm at now,I made it too far to look back down,But I ain.t never ever gone forget what I been told,And I ain't never ever going back to being broke,Cause, F-Y-I,I stay on my grind {grind},Tryna stop my shine,,That day'll be never, ever
,
,
",Wiz Khalifa:Never Ever
,Wiz Khalifa,"Empty bottles of Clicquot (CLEE-Co) and ashes on the flo'.,Towel under the do', we wasn't supposed to even smoke.,I ain't trippin, never slip or slackin on my pimpin.,Drop the nerd you with,come smoke a joint with he who's winnin.,Ain't like them guys who wine and dine to keep they women,My bitches only want two things, that's to get high and kick it,Try my pot prescription, take a couple shots with lemon.,Usually have to watch a movie to see how I'm livin.,(Yea) So what's the hold up, waiter bring the bottle get them EZ- Widers rolled up.,Self made G', did everything on my own bra'.,In my early twenties with money as wide as Oprah.,Crack another bottle get the weed rolled up (weed rolled up),,And girl you know I got it everything's on us everything's on us,I'm talkin' alot cause I'm getting bankroll (bank roll),,And they follow me anywhere that my plane go (Ohh ohh uh-ohhhh).,Say she never been (never been),Say she never been (never been),Say she never been (never been),I'm getting bank roll(bank roll),,And they follow me anywhere that my plane go (Ohh ohh).,Say she never been (never been).,(Uhh) Crack a window we gon' smoke this Indo.(indoor),Saying that you still high from last night.,You try to pass, trying to beware of the fast life.,Kick it with the planes and it'll be your last flight.,(Yea) OG hash, let you stumble to class right.,The sex great, no I don't give her no half-pipe.,Housekeepers knocking, we don't let em' in,Rollin doobies up, room with a jacuzzi tub.,(SAY SHE NEVER BEEN),In the game, I am a veteran.,After we fuck, roll the doctor prescribed medicine.,Let you hit it once, then you sleeping,A fly nigga traveling the world, takin yo girl for the weekend.,Peep it.,Crack another bottle get the weed rolled up (weed rolled up),,And girl you know I got it everything's on us everything's on us,I'm talking a lot cause I'm getting bankroll bank roll,And they follow me anywhere that my plane go (Ohh ohh uh-ohh).,Say she never been (never been),Say she never been (never been),Say she never been (never been),I'm getting bank roll(bank roll),,And they follow me anywhere that my plane go (Ohh ohh).,Say she never been (never been).,Louis luggage and all,fuck with the Taylor Gang Spring Summer and Fall...and winter too.,Tahahahahh. Yeaaa bitchhh. Germ on the boards. And this brought to you by: Bad bitches and good weed.
,
,
",Wiz Khalifa:Never Been
,Wiz Khalifa,"Yeah,Tu-turn me up a little bit in the headphones,Just a lil bit so i can hear myself,Yeah...Okay,Its Wiz Khalifa man,Mr spacely,Teach you niggas how to fly the fuck out you know,I told em its gone be a big year,Its a lot of shit on my plate,This what you want,Okay or okaay haha ,Yeah,Taylor gang or fuckin kill yourself man,Thats how we get down,Uh ya,So far so good,Cuz i been doing things that you wish yall could,Hoppin outta planes,The kush numbs problems in my brain,And rosee bottles for the pain,The lines that i ink make rappers get kinda nervous,People telling me to sink when i'm trying to surface,Groupies all up in my face like they got a purpose,Cuz we aint gotta pour drink bring bottle service,Orange juice and some more flutes,Let a friend sky dive man i need more shoots,I'm live wire you a cord loose,No charge i go so hard,Hookin up a table on a promo tour,Say i live a dream but i'm just on my job,And cant quit cuz the first class flights get addictive,Try and get a ticket,Say i'm on my way but i don't know where i'm going,Been gone so many days don't know my way back home,Now i'm starin out this window ,And i see my life in aerial so,I might as well write my name on a cloud,Aint comfortable but got my feet up,Its hard to hear you when you thirty thousand feet up ,Claims since i got my cheese up,I been walking round chest out like some D cups,Ole g puff say you got it locked and we found out its the key stuck,Used to fuckin with that cheap stuff,I show you rosee bottles of that cleeko,Than we drink till we fall,And when you wake up and realize what you did,It'll be me that you call,But i'll be on a plane,And even though we had fun,Shit i don't know your name,Say i'm on my way but i don't know where i'm going,Been gone so many days don't know my way back home,Now i'm starin at this window ,And i see my life in aerial so,I might as well write my name on a cloud
,
,
",Wiz Khalifa:Name On A Cloud
,Wiz Khalifa,"Aye now I could say my name but (say my name but),Your bitch already knows it (knows it),Got no problem spending paper (paper),I got it so I blow it (I blow it),Shawty what's your name put your number in my sidekick,,Caught the nut in spaceship your fuckin with a pilot,,Say she wanna ride well I can give her mile-age,,Plus I live the star life won't u come an try it,,Say I'm wrong I can do that pussy right,,And when another time zone I can b there by tonite,,Beat it I can like cuple bottles of patron,,Do sum thing tonite no problem cus we grown,,So I'm a pass go, an if u feel the way I feel then let's quit talkin bout it shawty let's go,,Do u like it fast slow, say she gotta need for speed if I can drive then I'm a needa a crash course oh,,So I threw it on her shawty threw it back at her freaky shit,U do it to me I'm a do it back an them statches gon ruin the tattos that's on my back,,So I don't know what with it but u know how to act, looks like I'm here with you al night long,,An I wanna see it so I beat her with the lights on, I ain't no tease I wanna b your main attraction,,Roll camara please I think it's time for sum action, sum action, it's not like I been with u all night long,,And I wanna see it so I beat her with the lights on, I ain't no tease I wanna be your main attraction,,Roll camera please I think it's time for sum action, sum action whoa,Then we can play it right back, I hope your kitty cat mean so I can bite back,,Take off them jeans drink this night cap say men are from mars,,You can be my venus fly track, damn your grip tight, let me put it on u slow,And let me speed up at the light, girl your body look to right to even try to put a price on,,So I jus leave the lights on, I have u tryin different kinds of shit when u make it up in my room,,I told u girl that I'm a hit it in high definition, keep your lines in your head but in the bed we get unscripted,,Aye... beat while they home I don't take em out to dinna, I need shawty on my camera aye,,Looks like we been here all night long and I wanna see her so I beat her with the lights on,,And I ain't no tease I wanna be your main attraction,,Roll camera please I think it's time for sum action, sum action,Looks like we been here all night long, an I wanna see her so I beat her with the lights on,,And ain't no tease I wanna be your main attraction,,Roll camera please I think it's time for sum action, sum action,Oooohoooowwww!
,
,
",Wiz Khalifa:Ms. Rightfernow
,Wiz Khalifa,"I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what need boy ya want it,That nigga price high, mine cheap so they love it,Do it big shake them off and these haters wish I wasn't,All about my chavo my guap keep keep it commin,Who you foolin boy I does it your girl said she loves it,Pocket full of guap and that moola keep it commin,Heavy hustle, rostrum records on it big man its nothin,Cigarillo full o dat rain man I call her fresh puffin,Its its its smellin super bad, call me MC puffin,Spit that thing in oven turn it up and make muffins,Money commin up that moola and the green,Money commin in I chop it up between my team,I'm a star in the air, doin big things,Why you think your lady stare I'm stuntin like a stunna do,Fresh when i want to, do my shit in front of you,Money everywhere look dumbie right in front of you,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,Yeahhhh... I'm fresh up of the plane I hit the town straight from tourin,I don't run up and down the court but u can say I'm ballin,The moneys not a problem so you know they goin hate,When they see them yellow diamonds you should see them hoes face,Imma need a whole case hit the club and pop them bottles,In it with my thugs spendin dubs like no tomorrow,I make a lot of chavo and meet a lot of bust downs,Saw me in the club once shawty got a crush now,Don't got the time got a line of sexy women,Wanna fuck the team cuz they seen how we be spendin,Rock expensive linen ya that baggy shit is finished,When you gettin money, everything is fitted,Listen this is nothin close to most of you nigga's weirdo's,My swagga on one followed by a zero zero,I got up in her ear hole she hopped up in my seats,Told her ride with a g if you like what you see,Cuz I..,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what cha need, a blunt for ya trees,A lot o pipe for all that you got stuffed in them jeans,My ride got screens, I'm high got leans,But I don't sip purple I smoke a lot of green,300 dolla jeans, tight white tee,I look at you and tell you to get right like me,And check your main broad because she might like me,Waitin for the right timin and tonight might be,--annhaa--,She say she want a nigga with that moola and that guap,They see me i don't have to say shit to em bro they flop,And as for all them hatin niggas, oh i got em hot,They recognize that I'm on number two and ain't gon stop (two),I rep my city (city), floodin my p (p),Them airy yellow diamonds lookin like my chain peed (wow),A pocket fulla dollas my nigga I gang green (yup),So if your bout your money boy I'm bout the same thing (yea),I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need the feddy and the cheese,The moola and the guap,Got moola and the guap,I got what you need.
,
,
",Wiz Khalifa:Moola And The Guap
,Wiz Khalifa,"I met you through your best friend,I was on the roll and you said,I sing all your favorite songs,My room was in the west inn,Drive was even close,Be there soon as i drop the t-shirt off,I'll be waiting,This one night special for you,Ima make it worth it baby,Ima do somethin extra for you, for you,And you dont even gotta do it back,Thats a gift ,A present ,You made this trip excellent,The best it could have ever went,Wrestling, lettin all your worries go,Feelin like you'll never stress again,Hopefully they're can be a us again, us again, us again,,But if not then fuck it then,Nah i'm  playin, your my die and wish bucket list,Thinking about you everytime i'm with my other chick,This o.t? fling,My outta town girl,We don't need bros?,We in our own world
,
,
",Wiz Khalifa:Miles
,Wiz Khalifa,"[Wiz Khalifa],Uh, it's Young Khalifa man. Paper Plane Gang, 501 young.,'Ay shout out to my brother Spitta man. I just wanted to say that. Yeah.,And, your bitch could see this shit from across the street nigga.,It's pimpin' over here. Macaroni. Kush and Orange Juice nigga.,What up Chevy, Germ I see you, Cardo on the beat. Haha.,[Verse 1],Uh, I don't love 'em, I don't chase 'em I duck 'em,Smoke somethin', go to a new state soon as I fuck 'em,Niggas be pressed for pussy, it aint nothing,Instead of worrying about who that bitch fuckin', why don't you get you some money,9 times out of 10 she see me stuntin',Game running, wanna know my hotel and who phone to ring when she coming,I keep it one hundred, get love from the hoes, but it's, money over bitches nothing above it,Like the weed loud like my engine when I speed up,Bitches holding they weave, rolling trees with they pretty feets up,Them suckas often imitate but they can't be us,So super high, look in the sky when you wanna see me bruh,Cut my speakers up, drowning out what the critics say,Just, continue to smoke and remain G as fuck,Polo socks match my polo hat, she leave once it's a known fact,That she aint coming back. Now Taylor Gang that.,[Chorus],And aint shit change, but the amount of horses in my motor when I switch lanes,And I beat em blindly with them diamonds in my big chain, heavy in the game little homie I'm doing big things (big things, big things),And them bitches they mezmorized, they recognize, I keep it so G (I keep it so G),Get you some money fuckin' with me (fuckin' with me),[Verse 2],I don't love 'em, I don't chase 'em, I duck 'em,Try to get paper how the fucker don't know shit about her,I take you up where it's cloudy, aint one them lames still rockin' prada,I go to Louie and blow a couple thousand,One of my baddest bitches, rollin' up while I'm driving,And she don't even smoke just hit it once while she light it,My game tight, seal and sign it,Them niggas just playing, aint really ballin', saying they being honest,Claiming, that's your wife but we can't call it,She all in my hotel suite at 3 in the morning,Taking her clothes off, inhaling weed and coughing,Aint her first time cheefing but say she don't do this often,Since I was 16, I had all the intentions to keep it G,Take niggas hoes, and smoke hella trees with em,As for your team, you niggas in the stands, you just lookin',I'm a pro to these rookies and I plan to still paper over....pussy.,[Chorus],And aint shit change, but the amount of horses in my motor when I switch lanes,And I beat em blindly with them diamonds in my big chain, heavy in the game little homie I'm doing big things (big things, big things),And them bitches they mezmorized, they recognize, I keep it so G (I keep it so G),Get you some money fuckin' with me (fuckin' with me),[Wiz Khalifa],Yeah nigga, this shit just don't sound cool.,This what we go to sleep to, wake up to....Kush and Orange Juice nigga.,Got your bitch cooking them cheese eggs too. Got paper in my pocket.,Taylor Gang who's up? See yall niggas man.,We done fucked over 'em this year, it's a wrap. Hahahaha.,Yeah. We don't want no more sucker shit..ever.
,
,
",Wiz Khalifa:Mezmorized
,Wiz Khalifa,"Yeeahh,Hahahah Its Young Khalifa man ,Taylor Gang,Yehh... Proud to say every body smokin joints right now,It's a Blunt free environment,I'm in Canada too, fuckin great everything's great,Uhh, Wiz ell man the fans, the critics know me,Feet sunk in the sand blowing an O Z,Yeaahh leave your bitch with a real nigga,Round her, I met her its going down like a slow leak,The more cake the more hate's that's on me,I just fuck more bitches and roll more weed,And umm im the man to these hoe's, ,Promoters paying me grands for my shows Mosley Rose,Fast cars and buying out the bars,Champaign, planes and rock stars,Shawty says she's' half-baked n ready to skate to outer space so I take her to Mars.,We can party ima put some Jordan shorts on ,Roll joints and play some old school songs.,Amazed on how it's so easily roll hate niggas wanna police their hoes.,We came to party, We grown,Smoke all this weed and get blown,And meet new people she wanna be free so leave those hand cuff's at home.,And if she's decide if she's leaving with me,Then let your bitch choose,No need to hate the player just hate the game,You know the rules fool.
,
,
",Wiz Khalifa:Meet New People
,Wiz Khalifa,"You, with your words like knives ,And swords and weapons that you use against me ,You, have knocked me off my feet again ,Got me feeling like a nothing (3x),Screamin fuck them niggas who hated, I'm money affiliated ,Speculating me landing, must of got me mistaken with lame nigga's ,Know you gone get high as fuck as long as the planes with ya ,Left that major situation alone and became richer ,People talkin' down but see me I'm the same nigga ,Leave yo bitch around we gone drink the champagne wit her ,We don't touch the ground see a cloud with my name it, ,Only ez-widers, please no cigars for me and my gang ,Fool I'm a legend in these streets cause how I do my thang ,And Don't wear the fitted, I got the city on my chain ,Oh, man still they hate and talk smack, knowing if I was gone there be no throne to throw ya rocks at ,Cruise at maximum altitudes I'm tryna top that ,So in touch with the real them suckas tryna stop that ,But I, live or let die, party get high ,And tell them lames to the plane or let fly ,You, with your words like knives ,And swords and weapons that you use against me ,You, have knocked me off my feet again ,Got me feeling like a nothing (3x),Uh, stuck alone in this wave race ,Say I'm living to fast, don't plan on changing my pace ,Got one foot on the gas, there's never a need for brakes ,Smoke ez-wider's with hash, fuck bitches from out of state ,Valet bringing my cars, a waiter to bring me plates ,Shrimp and fillet Mignon, we celebrate buying drinks ,Wit a couple of broads, my nigga's and who got love for me ,It's lonely at the top, I'm tired of having company ,Uh, so while you busy trying to fit in, Imma stand out ,And view my life through this lens to see how it pan's out ,Substitute teacher ass nigga's, need a handout ,Middle finger screaming fuck them nigga's who hated, ,I'm money affiliated ,Pop another bottle, that chronic smokin degraded ,Speculating me landing must of got me mistaken, ,I'm speaking as the captain of the plane, ,You's a runner on the jet way ,You, with your words like knives ,And swords and weapons that you use against me ,You, have knocked me off my feet again ,Got me feeling like a nothing (5x)
,
,
",Wiz Khalifa:Mean Planes
,Wiz Khalifa,"(Chorus),Opportunity in my face so I can?t sit back and not take advantage of it,Man I can hardly wait got a date with miss success and I can?t stand her up no they don?t understand us cuz, they say we too material (material) but money make the world go (round and round x3) yeahh, they say we too material (material) but money make the world go (round and round x3) yeahh,Wait they dying to get the diamonds off my plate, the more I give the more they tryin to take, like I be serving you this evening got the nerve to wonder how I eat cuz while you sleep-in ima wake, aw man what is yull saying, money long yull?s in like an on ramp, young boss man I be with a lot of goons, that know how to aim but dat chopper stay on auto-tune, I paint a perfect picture for it, so you gon need your high definition cord, they say I made it cause there ain?t a thing I cant afford and car service get me to my plane before it begins to board, aye they think they hell im on a highway, cause I treat everyday like it?s a Friday, my situation straight you looking sideways, on my grizzly cause my crime pays ,(Chorus),Opportunity in my face so I can?t sit back and not take advantage of it,Man I can hardly wait got a date with miss success and I can?t stand her up no they don?t understand us cuz, they say we too material (material) but money make the world go (round and round x3) yeahh, they say we too material (material) but money make the world go (round and round x3) yeahh,Three cell phones no home number, the shit that I be will take you out your zone comfort, quiet when im home but mention me when im gone, schedule getting full I had to I had to sync it with my iphone, and I cant get out of plane mode, cause every time I turn around I wake up in a different time zone (different time zone), not concerned with all the fame but want the world to know my name when im gone, so just give me the light, quiet on the set show me where the cameras at (where the cameras at), im telling you im ready (telling you im ready), no im telling you im ready (im telling you im readyy),(Chorus),Opportunity in my face so I can?t sit back and not take advantage of it,Man I can hardly wait got a date with miss success and I can?t stand her up no they don?t understand us cuz, they say we too material (material) but money make the world go (round and round x3) yeahh, they say we too material (material) but money make the world go (round and round x3) yeahh
,
,
",Wiz Khalifa:Material
