album,artist,lyrics,title
,Snoop Dogg,"[Verse 1],Now here we go, y'all gotta play this,(Why?) 'Cause the others are so scared to say this,Now tell me, what am I supposed to do,About a sucker like you who ain't never paid dues?,Slapper, hip-happer, you're gettin' wacker,Your girl better step, or I just might jack her,Smack her like a gangster, but I don't bang,I gank suckers like you for thick gold chains,(He don't deserve it) Hell nah,So take it off your neck,'Cause Goddamn, you ain't comin' correct,What's this, a sucker duck holdin' a mic?,And like Keith Sweat said, somethin' just ain't right,Seems nowadays everybody wanna be a rapper,Down wit' crews,But they ain't never paid dues,Suckers perpetratin', playin' hardcore,Punks, I bet you worked at a flower store,You know what eats me up the most?,Is when a sucker just started and thinks he's high post,You ain't pay a nann due in your life,Talkin' 'bout a new style, you know who you sound like?,KRS, Chuck D, Kool Moe, as one,Yellin' on the mic like ya name was Run,You'se a peon, went and bought a pair of Lee's,Now all of a sudden you supposed to be an MC?,Yo, that's wack, it just ain't right,You only stood on one stage in your whole damn life,Now you want respect, hey yo, you'se a fool,Everybody wanna rap, but they ain't paid dues,[Verse 2],I can still remember way, way back in the days,The times me and Aladdin dreamed of gettin' paid,Standin' outside just to pull in the jacks,To earn a little money to drop a dope track,Back in the days I drove a raggedy Dodge,Couldn't afford a studio, so we used a garage,Aladdin used to grab a gang of disco breaks,One turntable and a broken 808,My little brother Tunes and Frank, they hung around all night,To make sure that the demo was tight,Didn't have an enigneer, if you know what I mean,Aladdin did it all at the age of 16,Gifted, uplifted, straight gangsta Mack,Suckers had me playin' the back,But thanks to Ice-T I got my foot in the door,Now I'ma rock the mutha-(uh) till it ain't no more,We paid dues,[Verse 3],I knew a brother who used to dress just like a faggot,Real tight jeans, some boots and leather jackets,Homie as hell, he never came outside,'Cause everytime I came around, he used to run and hide,Spoiled like a brat, had everything he wanted,And when he walked, he switched like a woman,Rode a pink bike, man, the sucker was soft,Had to be in before the street lights came on,Yo, just the other day I turned my radio on,The Mack Attack kicked on a brand new song,I didn't know what it was, I never heard it before,But the record was smooth and hardcore,I said to myself, ""Hey yo, I gotta see this group."",So I called up Aladdin and the rest of the crew,Grabbed the nine wit' the hollow point tip,Stepped in the party with a gangster limp,Took a look at the stage, and yo, whaddya know?,The same old faggot from a long time ago,From real tight jeans and the go-go boots,He went to Pendeltons and a khaki suit,Now tell me, ain't this a blip?,Somebody need to slap the perpetrator in the lip,Yesterday he was a mamma's boy, now he's rappin?,Foolin' the crowd because he got you all clappin',And tappin', an example of what I'm tryin' to prove,A sucker like this who ain't never paid dues,So to those who wanna rap, I'm pertainin' to you,Before you pick up a mic, you gotta pay dues, word,Let the story be told,That's the way it is,You got to pay yo' dues,Low Profile definitely in the buildin', ya dig?,W.C., DJ Aladdin,Frank, Crazy Tunes, Jazzy D,Abracadabra, DJ Aladdin,We outta here
,
,
",Snoop Dogg:Pay Ya Dues
,Snoop Dogg,"The stock market has always been 100% when it comes to pussy,The worlds oldest profession,Yah it's still alive,No matter what the consequences,A trick 'gun still buy it,No matter how sick they make it,A hard stick gunna still wanna play it,Marching up, every day and every night,To the drummers beat,Titled the oldest profession, and it never fell back,Not even in the recession,No Christmas toys for the kids,Yah daddy fucked it up,He said he was drunk playing poker with the boys,Yah niggas pay for pussy,Remember that Easter Sunday,It was so damn sunny,We didn't get no Easter clothes, candy, or Easter bunny,Yah, daddy fucked it up,Rollin' dice with the boys,Yah niggas pay for pussy,Whether it's at the tity bar,Or outta the car,Yah niggas pay for pussy,OHH yah, Some niggas pay for pussy, oh yah,Some niggas pay for pussy, oh yah,Some niggas pay for pussy, oh yah,Dem niggas pay for pussy, oh yah,Niggas pay for pussy, oh yah
,
,
",Snoop Dogg:Pay For P...
,Snoop Dogg,"""Paper'd Up"" - feat. Mr. Kane, Traci Nelson,""He's a sweet, soul, brother!"",[beat from the remix of ""Paid in Full"" plays in the background],[Snoop] Money, money, money, money!,[Snoop] Money, money, money, money!,""You make me feel so goooood!"",[Snoop] Money, money, money, money!,[Snoop] Money, money, money, money!,[Snoop] Money, money, money, money!,[Snoop] Money, money, money, money!,:Chorus: [Mr. Kane],In the world of change, here I am,Tryin to have some thangs,So what you need is some game, to get your money man,Ohh baby, in the world of paper, paper,[Snoop Dogg],Thinkin of a master plan,Cause ain't nuttin but sweat inside my hand,So I dig into my pockets, all my money is spent,So I dig deeper, but still comin up with lint,So I, start my mission, leave my residence,Thinkin how can I get some dead presidents,I need money, I used to see a stick-up kid,So I think of all the devious things I did,I used to roll up, this is a hold up, ain't nuttin funny,Stop smilin, cause still don't nuttin move but the money,Cause now I've learned to earn cause I'm righteous,I feel great, so maybe I might just,Search fo' a 9 to 5, if I strive,Then maybe I'll stay alive,So I walk up the street, whistlin this,Feelin out of place cause man do I miss,A pen and a paper, a stereo, a tape of,Me and Warren G, and a big fat plate of,Chicken wings, cause that's my favorite thang,But without no money man that shit's a dream,Cause I don't like to dream about gettin paid,So I dig into the books of the rhymes that I've made,Soon as I bust 'em see if I got pull,I hit the DoggHouse, cause I'm paid in full [echoes],:Chorus:,[beat from the remix of ""Paid in Full"" plays in the background],[Snoop] Money, money, money, money!,[Snoop] Money, money, money, money!,[Snoop] Money, money, money!,[Mr. Kane: repeat 2X w/ ad libs],W-w-w-w-w-well,W-w-w-w-w-welllll,Ohhhh baby,W-w-w-w-w-well,W-w-w-w-wellll, ohh baby,Ohhhh baby
,
,
",Snoop Dogg:Paper'D Up
,Snoop Dogg,"[Snoop Dogg],It's like this and like that and like this and uh,Eastside, Long Beach drop the hits and uh,We got, so many niggas on the team nowadays,LB, QB, DP, GC P,Boy, my boys, the toys, the noise,Them Eastside boys is the real McCoys,We walkin through the projects sippin on a 40,Rippin, dippin, and spittin at your shorty,You may think I'm outta bounds but I think I'm in,I holla at my folks before I step on in,Spit at my nigga Andy Hilfiger,Slide up in the garden, next to Steve Martin,We settin up shop on the east coast now,Dogghouse nigga, the big bow wow,And we higher than a motherfucker, east side up,Like this and like that motherfucker,Eastdide,So wide you can't get around it,So low you can't get under it, now,So high you can't get over it,I just want to make your day,[Goldie Loc],Wakin up late off a fucked up day,I was in Dogg sippin, straight DoggHouse crippin,Fuck wit us and get that ass bombed out,Need some smoke, for the homies from the south,This is what it's all about,It's the city of the beach where the gangsters bang,Sam wake that ass up, get fresh, let's do some thangs,Swerve through the eastside Loc, scoop up the homies,Bang them other fools cuz them busters don't know me,It seems like this is my only chance to get rich,Invest in my chips, never chippin off a bitch,Trip, bring that bomb to me,Underwater with cocaine, crackin with P O P,Up, up, up in smoke, you can hit it in a bong,I'm faded like Cheech and Chong,Watch out for the second hand smoke,[Tray Deee],Yeah, I was born and raised in the ways of a ridah,Representin mines to be a true Eastsidah,Survival of the fittest, how we live this shit,Fuck a bitch, dump a clip, out to get them chips,No restrictions, takin off as soon as friction,Pop, niggas drop once I pops the clip in,Pimp wearin khaki suits and stacy biscuits,And known like Capone to them gangsta bitches,Keep em workin somethin everywhere we go,Either dope or the stroll if the bitch is a hoe,West coast to the fullest but I bang the east,Mad motherfuckers side to that city Long Beach,So throw them gang signs up when you see me ride up,And know for sure I'm bouta throw the eastside up,And if a nigga got beef with that,That's where his ass'll be sleepin at,Point blank
,
,
",Snoop Dogg:Now We Lay 'Em Down
,Snoop Dogg,"(Snoopâ¦.talking),Yeh you did it again my nigga,Fa' shizzel dizzel,(50 Cent) 2x,F-i-f-t-y C-e-n-t and S-n-double O - P,We Internationally known and locally respected ,Boy I know you dun' heard about me,I'm a P-I-M-P,(Snoop) (Chorus),I don't know what you heard about me ,But a bitch can't get a blunt up outta me,I drive a Cadillac, wear a perm cause I'm a G,'cause I'm a motherf**kin P-I-M-P,I don't know what you've heard about me ,But a bitch can't get a crumb up outta me,I drive a Cadillac, wear a perm and I'm a G,'cause im a motherf**kin P-I-M-P,(snoop),yo tha shit is crazy whookid,Rewind that, play that back,(50 Cent) 2x,F-i-f-t-y C-e-n-t and S-n-double O - P,We Internationally known and locally respected ,Boy I know you dun' heard about me,I'm a P-I-M-P,(Snoop) (Chorus),I don't know what you heard about me ,But a bitch can't get a blunt up outta me,I drive a Cadillac, wear a perm cause I'm a G,'cause I'm a motherf**kin C-R-I-P,I don't know what you've heard about me ,But a bitch can't get a crumb up outta me,I drive a Cadillac, wear a perm and I'm a G,'cause I'm a motherf**kin P-I-M-P,(Snoop),Yeh bitch I got my now and later gators on,I'm 'bout to show you how my pimp hand is way strong,You dead wrong if you think the pimpin gon' die,12 piece with a 100 hoes by my side,I'm down with that nigga 50 like I'm down with blue,F**k Cu's, nah nigga motherf**k you,G-U-N-I-Tizzee, f**kin with me and the D-P-Gizzee ,Niggas in New York know how Doggie get down,I got my niggas in Queens, i got my bitches uptown,I got my business in Manhattan, I aint f**kin around,And got some butter pecan Puerto Ricans, from the boogie down (down),That's waitin on me to return, ,So they can snatch these braids out and put my shit in a perm (word word),They love it when I get to Crippin,And spittin this magni-gni-ficent pimpin,I don't know what you heard about me ,But a bitch can't get a blunt up outta me,I drive a Cadillac, wear a perm and I'm a G,'cause I'm a motherf**kin P-I-M-P,I don't know what you heard about me ,But a bitch can't get a crumb up outta me,I drive a Cadillac, wear a perm cause I'm a G,'cause I'm a motherf**kin P-I-M-P,(50 Cent),It's G-Unit and the DPG,From New York City to the LBC,I break it down for you I'm a P-I-M-P,When my gun go off nigga ask about me,Nigga look what dun' happen since your bitch dun' chose,My wrist dun' froze I'll show you how I get them hoes,I'll spit that G that be f**kin with their brain,Have âem on a track when it's freezing in the rain,Scream on a bitch with the nerve to complain,Like bitch you dead wrong,If you catch a date you be warned,You said you want the finer things in life,You gotta go out and get it,And I'll be right here waiting when you come back with it ,You see I was born to break a bitch,My instructions to make a bitch,I got me a New York Knicks, Celtics, and a Laker bitch,I got that G that make these hoes have a change of heart,I'm a natural I've been good at this from the start,(Snoop),I don't know what you heard about me ,But a bitch can't get a blunt up outta me,I drive a Cadillac, wear a perm and I'm a G,'cause I'm a motherf**kin P-I-M-P,I don't know what you've heard about me ,But a bitch can't get a crumb up outta me,I drive a Cadillac, wear a perm cause I'm a G,'cause I'm a motherf**kin P-I-M-P,Hoo, hoo,Hoo, hoo,Hoo, hoo,Hoo, hoo,(Don Magic Juanâ¦.talking),It's goin down now with 50, and big Snoop Dogg, and the Arch Bishop Don Magic Juan riding shotgun with Whoo Kidd, the straight up pimp. It's crack-a -lackin. ,It's pimps up, you know it's hoes down. It's green for the money, gold for the honey. ,We off and we runnin' with 50 and Snoop Dogg and the Mackalennium. ,Keep it down playa. Pimps up, you know the rest. Check.
,
,
",Snoop Dogg:P.I.M.P
,Snoop Dogg,"[Kokane & {Snoop Dogg}],Oh.......Chassa-dee,{They say Tray Deee is a ragy baby - he's way too crazy},From the LBC,Chassa-dee,{They say Tray Deee is a ragy baby - he's way too crazy},La da da da da da da,{They say Tray Deee is a ragy baby - he's way too crazy},From the LB....LB,{They say Tray Deee is a ragy baby - he's way too crazy},[Tray Deee],What up 'cause? You know aint nothin different on mines,When I hit up motherf**kers with that look in my eyes,It's a statement that I'm makin and aint takin no backtalk,I'm blowin niggaz hats off as soon as my gat cough,The last thought you rappin niggaz should think,Is you can never get a scratch with Tray Deee on the beat,On the streets over beef you dont compete with uno - you know,The general a criminal do low,Admit 'cause I'm wit it then I spit it and lit it,Niggaz timid in my vision I cause tension and thinkin,By my presence I'm a answer to society's hate,A true rider with the mind - I pushed him outta his way,Fools petty and they ready steady comin with bullshit,A full clip with jewell will hit like a mule kick,A sure hit is all I'm aiming for when I blast,Motherf**kers hit the deck once I go in the dash,[Chorus: Snoop Dogg],Now is the time,This is the place,To bang back the khakis with the church fat lace,West is the coast, east is the side,Long Beach is the city where them gangstas ride,Money brings power, power brings respect,Disrespect the set I gotsta grab the tech,This is how it goes and thats how it's done,Eastside 2-1 in the land of the fun,[Tray Deee],Niggaz how ya figure that the game gon' wait,I came home straight from the pen to take your place,Aint no chase this paper comin soon as I post up,And watch the victom's clock and catch him choppin his dough up,F**k the his host up stripped, gagged and roped up,Take the whole cut and he be sure negotiative,I'm ruthless I shoot crips and bloods alike,Thug for life - come and catch the slug tonight,Insane mental frame feel no shame or pitty,Since the game is shitty I gotsta bang the city,Trippin gangstas so I brang the terroristical heat,Grab strap jacket mack to reach the tinted to peep,This is the beach now any nigga got a rebuttal,Kobe eatin what he speakin once he cant get the muzzle,Struggle hard for my title and intend to hold it,You want it? Then all invitations open,[Chorus],[Tray Deee],I take seven old B's put 'em in the street,Then thats seven more busta's who claim they got heat,And then it takes seven more C's before I start to reach,Then thats 2-1 for the set now lets stretch out in the streets,Tray Deee never do it easy fool so dont expect it,Niggas get checked and they sets disrespected,No question I'm all you ever thought that you was,Till you ran across the boss and now you coughin up blood,Shoot first fools curse before they kick up dust,Clip gon' bust then they gonna have to pick loc up,All they talkin cause I'm chalkin whole districts off,Since this loss a purple nigga's piss me off,Conflict with my clique get your bitch ass touched,All my comrads bomb back it's as sick as f**k,2-1 till I'm done never run from the turf,Check the badge boy we mash on run get it even worse,[Chorus],[Kokane & {Snoop Dogg}],[Kokane mumbling until the end],{They say Tray Deee is a ragy baby - he's way too crazy},{They say Tray Deee is a ragy baby - he's way too crazy},{They say Tray Deee is a ragy baby - he's way too crazy},{They say Tray Deee is a ragy baby - he's way too crazy}
,
,
",Snoop Dogg:Now Is The Time
,Snoop Dogg,"[bad azz],We confined to these wordly ways, it's unchanging,The money makes, murder the kids, and gangbangin,The stock market crashed, they watchin my black ass,You pop em for fast cash so we dies over dollars,Get wise hold the knowledge, we rides know the choices,The key to the future, the devil he wanna shoot ya,F**k em they call us niggs I'm tryin to make a livin,Do some touchin, you know I'm pretty good with the bustin,Trustin nothin you can buy if your money in discretion,We'll beat you and car jacks and leave you wit a concussion,We the gang, we mash and blast and maintain,Still the same, just f**kin wit a brand new thang,Bang, bang, take that, nigga 'fore we skirt out,Aint gotta say shit already put the word out,Ya heard how the thang goes down around us,We playas, so haters can't clown around us,On point, big fat blunts and joints,And get drunk, this cold world, they ain't givin a f**k,About you livin let alone you livin it up,Niggas is stuck, I'm tryin to keep my head above water,Not stressed about dyin for a quarter in a shorter,My time get the heart of my rhymes, get a nigga get better with time,And wonderin how I'm goin by, can't help it in the heat of the,Heartless hood, it's all good,Chorus: snoop dogg,You's a nigga when you born, a nigga when you dyin,Nigga quit lyin you's a nigga for life,You's a nigga when you ridin, a nigga when you sidin,Nigga quit tryin you's a nigga for life,You can paint your face and change your nose and buy new clothes,But you know what...,You cant change who the f**k you are,You's a motherf**king nigga for life,[goldie loc],It's all sowed up, in the lbc,Bitches breakin bread when they see the lil ass gee,I keeps my finga on the trigga 'cause I'm down for this bangin shit,Quick to do it for the cause bitch I smash for my dogs,So don't get close to my nine,'cause if you do you in store to see your nigga do the crime,Sirens goin off, niggas bowin down,Now you know about to rip gut fools ready to clown,Nigga f**k you bitches, and you hoes and you sluts,You tricks don't know what the f**k's up,On the eastside we ride, nigga 24 / 9,Tryin to keep my hands on somethin nigga at all times,Ready for war now that my pockets got bigger,You other fools die when I ride for my niggas,Cuss, bust, and fuss and kick up dust,What you laughin at nigga don't get your bitch ass rushed,Chorus,[tray deee],As a child I was wild as f**k, and down to dump,And kept a sawed off brown to pump,And my reputation never takin time to thank,Role models, holdin bottles, as we ride and drink,Livin right and plottin how to come up off the bottom,Black stockings in our pockets and I pocket profits,F**k a school, I tuck a tool and start steppin,First lesson, ain't no question, you gotta have protection,Sheets on the streets showin niggas defeats,And most beef don't cease 'til the trigga release,Livin hard, givin scars, gettin noise from hustlin,Slangin gangbangin run a game in musslin,Trustin nothin, sayin f**k it is the slogan,Everywhere we go we off the chronic and the potion,>from the ocean to the city to the valley to the bay,Niggas on the mission for the cabbage every day,Cutthroats, gunsmoke, dope and hoes,What controls niggas souls on the streets I roll,Bold letters think the gangs where I bang is at,Saints, cowboys, steelers and raider hats,Though I know we all the same no matter what we claim,If you a nigga you a nigga and that ain't gon change,We love martin luther king but respected malcolm,'cause he didn't give a f**k about the outcome,Chorus 2x
,
,
",Snoop Dogg:Nigga 4 Life
,Snoop Dogg,"Ow!,-Dj Clue-,Blazin hip hop n R'n'B,Dj Clue, Desert storm , new Mariah ,off the imatated neva duplicated...,WCLUE,WHoooEEe..,-Snoop Dogg-,Guess who's back in the MothaF*ing house,Put a fat Di*K fo your MothaF*ing mouth,Holes reckng n ni99as do too,Cuz when mitches get scandl'ous ,n pull a voodoo,whatcu gonna do?,You really dnt know,So why'd advise you not to trust that hoe,Silly of me to fall in love with a b*tch,Knowing damn well whn to caught up with mah grip,Now as the sun rotates n mah games roles bigga,How manny bitches wann fu*k this ni99a,Named snoop, doogie im allie, n abovie ,Im to swift on mah toes to get cught up with these hoes,But see, it aint no fun if mah homies cant get a taste of it,Cuz u know I dont luv it,-DaBrat-,Oh, guess who's driving in the 5 double O ,like yippie I..yippie O..yeh,whn I talk smack ya'll betta skip back like,hea we go..cuz the beat dont matta...,-Maraiah-,Cuz you look so good I dont wanna let go,And though I should I cant leave you alone,Cuz its all disahonest caught up in the mist,Of you n I ..cannot resist..headddonnn..,Boy if..I..do..the things u want me to..the way I used to do,Would you luv me baby...heat in feelin this,Did u know u breat mah heart?,Heart breaker you got the best of me,but I keep on coming back excesisvly,Oh why.. did you have to run your game on me ,I shoulda known, right, frum, the start,You'd go n break mah heart...,i need sumone to give me some reaL..love,(2x),i need sum..(said I need somebody..OOo why),Oohh whyy..when I met you that nite baby,Didnt know it woulnt last..,I gave my love to you hunny..,Wish I could take it all back,-Warren G-,..Cuz I...have neva metta girl...,thaAt...I loved in the whole..wide wooorrlld..,-Kurrupt-,Well if kurrupt gave a fu*k about a bit*h i'd broke,I neva have no motha fuc*in end of the smoke,I guess lope n looney bectcha cant do me, ,Do we look like B B D u hoochy groupie,I hve no luv for hoes thas sumthin that I learnd from the past,So how fu*k am I suppose, to pay this hoe,Jus to lay this hoe,I know the pu*sy's mine so ima fu*k a couple mo times,N' then Im thru with it, there's nothin else to do with it,Pass it to the homie, now u hit it,Cuz she aint nothin but a bitch to me,And i know that bitches aint shit to me, i gives a fuck, ,Why dont you all pay attention, i'll post u with a different proposition,Im Kurrpt, hoe,You'll neva be mah only one trick ass bitch..,-Everyone-,It aint not fun if the..hoomies cant haAve none..,(4Xs),-Da brat-,Guess who's back in the motha fuck*n house,With two bigg ole giddi ti*ies fo ur mouth,Heart breakers mus part takers the sensation,So so def n clue hits in the makin,-Warren G-,Whoo..hey now ya know,Inhale with mah flow,One for the money,Two for the bitches,Three to get ready ,N four to hit the switches ,In mah chevy six for red to be exact ,With bit*hes on mah side and bit*hes on mah back,So back up bitch becuz im struggling,Jus get on ur knees n then start jugglin ,These mutha fuc*in nuts in your mouth ,Its me Warren G the ni99uh with the cloud,-Everyone-,It aint no fun..if the hommie cant..haave none,(4x),SoOoo...""phade out"",jeff
,
,
","Snoop Dogg:No Fun (Remix) Feat. Desertstorm, New Mariah, Da B"
,Snoop Dogg,"Snoop Doggy Dogg,One two three and to the fo,Snoop Doggy Dogg and Dr Dre are at the do,Ready to make an entrance so back on up,Cause you know we bout had to rip shit up,Gimme the microphone first so I can bust like a bubble,Compton and Long Beach together now you know you in trouble,Aint nothin but a G thang baaaaabay,Two loced out Gs so were craaaaazay,Death Row is the label that paaaaays me,Unfadable so please dont try to fade this Hell yeah,But uh back to the lecture at hand,Perfection is perfected so Im a let em understand,From a young Gs perspective,And before me dig out a bitch I have ta find a contraceptive,You never know she could be earninb her man,And learnin her man and at the same time burnin her man,Now you know I aint wit that shit Lieutenant,Aint no pussy good enough to get burnt while I'm up in it,Yeah Now thats realer than realdeal Holyfield,And now all you hookas and hos know how I feel,Well if its good enough to get broke off a proper chunk,Ill take a small piece of some of that funky stuff,Hook Snoop Doggy Dogg ,Its like this and like that and like this and uh,Its like that and like this and like that and uh,Its like this and like that and like this and uh,Dre creep to the mic like a phantom,Dr Dre,Well Im peepin and Im creepin and Im creep in,But I damn near got caught cause my beeper kept beepin,Now its time for me to make my impression felt,So sit back relax and strap on your seatbelt,You never been on a ride like this befo,With a producer who can rap and control the maestro,At the same time with the dope rhyme that I kick,You know and I know I flow some ol funky shit,To add to my collection the selection,Symbolizes dope take a toke but dont choke,If ya do ya have no clue,O' what me and my homey Snoop Dogg came to do,Snoop and dre>>>,Its like this and like that and like this and uh,Its like that and like this and like that and uh,Its like this and who gives a fuck about those,So jus chill til the next episode,[Snoop Doggy Dogg,Fallin back on that ass with a hellified gangsta lean,Gettin funky on the mic like a old batch o collard greens,Its the capital S oh yes the fresh N-double O-P,D-O-double G-Y D-O-double G ya see,Showin much flex when its time to wreck a mic,Pimpin hos and clockin a grip like my name was Dolomite,Yeah, and it dont quit,I think they in a mood for some mothafuckin G shit,So Dre. (What up Dogg?),We gotta give 'em what dey want (What's that, G?),We gotta break 'em off somethin' (Hell yeah),And it's gotta be bumpin' (City of Compton!),[Dr. Dre] ,It's where it takes place so I'm a ask your attention,Mobbin like a mothafucka but I ain't lynchin,Droppin' the funky shit that's makin the sucka niggaz mumble,When I'm on the mic, it's like a cookie, they all crumble,Try to get close, and your ass'll get smacked,My mothafuckin homie Doggy Dogg has my back,Never let me slip, 'cause if I slip, then I'm slippin',But if I got my Nina, then you know I'm straight trippin',And I'm a continue to put the rap down, put the mack down,And if your bitches talk shit, I have ta' put the smack down,Yeah, and ya' don't stop,I told you I'm just like a clock when I tick and I tock,But I'm never off, always on, 'til the break dawn,C-O-M-P-T-O-N, and the city they call Long Beach,Puttin' the shit together,Like my nigga D.O.C., no one can do it better,[Hook: Dr. Dre & Snoop Doggy Dogg] ,Like this, that and this and uh,It's like that and like this and like that and uh,It's like this, and who gives a fuck about those?,So jus' chill, 'til the next episode
,
,
",Snoop Dogg:Nobody Better
,Snoop Dogg,"Yo B (turn your speakers up man) ,Turn your speakers up money! ,Yo God! (Yo God?) ,Yo I got mad skills. ,Isn't that money? ,Chorus: Snoop ,New York New York big city of dreams ,And everything in New York ain't always what it seems ,You might get fooled if you come from out of town ,But I'm down by law, and I'm from the Dogg Pound ,Verse One: Kurupt ,It's the incredible, the lyrical ,You can't be me like Niece, to see me is gonna take a miracle ,I'm driving motherf**kers hysterical, with a ,touch of this twister, stylistic mixture ,What I create pulsates, there is no escape ,Annihilate your mental mindstate ,Dre labels my vocabulary abusive ,I packs more knowledge than Confuscius, I'm deadly ,Induce you like Medusa, with thoughts to shed ,And niggaz throughout this hemisphere, far and near ,Prepare, catch me chillin like the winter ,Up against the number one contender, as I enter ,Cause I gets heated like friction ,Motherf**k your whole jurisdiction, react this fact not fiction ,Telepathic addiction, to this homicidal recital ,Dangerous and vital to all my rivals ,Suicidal, brainwaves conveys ,To the average motherf**ker's minds these days ,I'm all ready to put work in ,Take ten steps and turn to shoot the first nigga smirkin ,Give a F**K, what's your name, what you claim ,Or why you came, motherf**ker don't explain ,Simply, don't tempt me, cause I'm simply ,Layin hoes lifes empty, the invicible MC ,Chorus One ,Chorus Two: Snoop ,Too much, I serve too many people, too much ,It's too much, I serve too many people ,And when I finish servin ain't gon be no sequel ,Chorus One and Two ,Verse Two: Kurupt ,Gimme a couple G's, for every MC, I knocked to his knees ,Verbally useless, oh you got the juice? I squeeze you juiceless ,The barbaric, versatile, you're no kin to me ,So how the f**k you inherit my style? ,Now, out the clear blue sky, I can't deny ,Not a day goes by, don't get high, don't ask why ,Tonight's the night for me to rip microphones ,Into bits and pieces lyrical telekinesis ,Gets me into verbally vindictive ,Violent vocabulary bobs to existance ,Catch me in the pitch black path ,I sit and let the sick thought pass through my mental ,till I hear an instrumental ,And detrimental verbals get to spittin ,The highest in intellect, try connectin with the written ,Now they faced with the forbidden, vocally chosen ,To explore new terrain, then remain unseen, throughout the war ,Dips like a low-low, with my verbal fo'-fo' ,The cocoa complexion MC with the slow flow ,Fo sho', I takes it to you from the do' ,Motherf**ker, mentally I go hardco' (you know!) ,I disconnect ya, Kurupter, MC to vocally ,bore your whole molecular, structure ,Catastrophic, mystic as Mixelplix ,Hittin MC's like picks the deadliest lyricist ,Chorus One and Two: repeat 2X ,[Kurupt] ,We live... tonight I serve two thousand MC's ,We live... cause can't none f**k with the DPG'z ,[Daz] ,We live (baby) because tonight I serve two thousand MC's ,We live (baby) none can f**k with the DPG'z ,[Snoop] ,DPGC, ba-by ,ABC the DPG'z ,Ba-by... ,Verse Three: Kurupt ,Eryday, I bust rhymes and recite ,In ways that make MC's stop in daylight ,I'm the deadlies MC you wanna see on the streets ,Invincibility is what makes me complete, compete ,Nah you can't even fade me ,I f**k, you, your momma, your auntie, and your lady... ,*bzzt to static*
,
,
",Snoop Dogg:New York
,Snoop Dogg,"Now... who got the beat that makes ya bump?,And who got the bump that ya thump?,Well, I got the funk that makes ya bump,So we gon funk this motherfucker right on up,Well here's a toast to the boogie while I step on in,So put your lighters in the air and let the smoke kick in,I got the motion, the potion ,and once ?? hit the groove everything is in motion,We coastin through the neighborhood and lookin around,And all of my homies on lock down, we keep it underground,Man, I done foudn the only way to put mine down is to dip, skip with the homies from the Dogg Pound,Sup, Bow-Wow, how my nigga feelin?,Oh, I'm on the money mission to get a pocket full of millions,Like Sicilians, we do it mafioso,Doggy style, Dogg Pound, Death Row is the logo,I do it by my lonely cause I'm true to the code,Plus I die with the homies cause that's all I really know,Who started with me, who departed with me,Through thick and thin we heartless-ass G's,Regardless, let's see with biphocles, let's try the locals,And y'all wonder why they despise my vocals,I fooled you like crystals, rap spittin like lips do,When I dismiss you, me and my click, fool,Chorus:,May I (may... I), may I funk with you?,(repeat x4),To be a high rolla, you need a pistola,And about a half a key of some Coca Cola,Now that I got older, I got a little colder,And I don't trip to get a chip off my nigga's shoulder,Million dreams of a gangsta, being like Cagney,A bowlie for Snoop Doggy,Ain't no follow-up, man, I'm a general, so when I put it down I gots to be so orignal,I'm quick to bust, just like Daz Dillinger,But that's the little homie, I'm the big homie, Snoop Don Corleone,Spit three words up in lightning,As long as I'm bouncin with this I know you like it,Fo' sho tho, you can't take my fo-do',I'm layin around in the DPG in a grey photo,Get pushed around downtown in the back of a car,The Double R from the Durwood store,Chorus,Well in verse three, the worst see?,After part two, know when I stop the clock there be a heart, too,And just the two of us, gonna show you how we do, ,I thought you knew we bust,I demolish, stay polished, no time to rust,No dividing, multiplying cause it's never too much, like Luthor,Cause ya see ain't no loser ,that can get the scoop on the supa-dupa Snoop,I refuse the tactics, you ain't used to drastics,I choose to mash like Land Cruisers,You know I isn't the bomb digga-dee, bomb-beeze,They can't get with the D-O double G,You no MC slash master of ceramonies,Runnin thangs, pullin strings callin Snoop pesky,Lesson, blessin', stressin' manifest me,Don't wanna test me, I'm guaranteed to let it rest, see?,Chorus x3,May I?
,
,
",Snoop Dogg:May I
