album,artist,lyrics,title
Apocalypse 91: The Enemy Strikes Black (1991),Public Enemy,"Yo! ho! yo niga! yo niga! no niga! ,Check it out ,How can you say to me yo my niga ,Cursin' up a storm with your finger on a trigger ,Feelin' all the girls like a big gold digger ,Take a small problem ,Make a small problem bigger ,Yo I ain't poor I got dough ,Don't consider me your brother no more ,Goddamn kilogram, how do you figure ,I don't want to be called yo niga ,Yo niga ,Hey ,Yo niga ,I try to make my statements ,Stick like flypaper ,Judge says to me yo niga sign these goddamn papers ,My boss told me yo niga you're fired ,Yo niga this, yo niga that ,I know you're a niga now 'cause your head got fat ,Flava framalama boy you won't figure ,I don't wanna be called yo niga ,Yo niga ,Break it down ,N.I.G.G.E.R. ,Niga ,Everybody sayin' it ,Everybody playin' it rolling on the scales ,'Cause everybody's weighin' it ,Toby say yo I be good niga ,Let me get a shovel make a good digger ,I don't care how small or bigger ,I don't want to be called yo niga ,Yo niga...
,
,
",Public Enemy:I Dont Wanna Be Called Yo Niga
,Public Enemy,"Public Enemy ,I'm cold gettin' busy while I'm shakin' you down ,I'm on the air - you're on the ground ,Chuck D - the enemy - words you heed ,Build for speed - but what you need is ,Funky fresh lyrics fallin' down on time ,Your enemy poppin' it - droppin' dime ,Comin' out rockin' a tomahawk jam ,And still gettin' fly with the mike in my hand ,I'm cold coolin' out - layin in the shade ,Dealers buggin cause they're gonna get sprayed ,Their intimidator - your Scarface ,What's goin' on (huh) what's takin' place ,I don't wear gold but I clock ducats ,Cause I have the money overflowing out of buckets ,You want crazy dollars - I make people holler ,You stick 'em up stupid and I'm snatching biters collars ,Cause I'm ,Public Enemy ,I'll rebuild your mine to alleviate ,Unnecessary pressures that can recreate ,The sting that stung Yama-Goochie Foo Yung ,He bit the Public Enemy he nearly got hung ,His brain was gettin' bigger than a pregnant toad ,His heartbeat stopped cause of overload ,See, I made the beat that broke his back ,I cut his circulation - made his world turn back ,I find things out like E.S.P. ,I've got Kreskin's brain velocity ,Like Alexander Munday - I'm in like Flint ,Mercedes limousine with a hardcore tint ,I'm captain of the ships - I make 'em walk the planks ,Riding round the world - hundred sixty million francs ,Not like the kind that you put on the grill ,Cause I only do it like that when I'm on a chill hill ,I'm the ,Public Enemy ,I'm goin' for the money that man ever made ,Gettin' thrills from orders that the suckers obeyed ,It's gettin' late and I can't wait ,To drive by the bus and rock my tape ,My car is movin' fast, like a train ,Never skiddin' off the road, not even in the rain ,I'm cold dodgin' tickets, rockin' all the jams ,Makin' biters step back and understand ,I got to the beach, the ground was so sandy ,Girls on my jock like ants on candy ,Checking out the fellas with the girls on the side ,Put ya boat in the water, let's take a ride ,To the land of party people rocking shocking to the beat ,Keep ya eyes on ya girl cause ya know I'm gonna cheat ,I'm gonna max and relax and chill my will ,Body rockin', brain shockin' makes your heart stand still ,Where's the ,Public Enemy
,
,
",Public Enemy:Mpe
Autobiography Of Mistachuck (1996),Public Enemy,"VERSE I ,No buddah bliss ,Shee musta missed it ,Still bangin wit the anger ,Kissed a soul sanger ,Class of 78 sunset strip ,Been outta high ,20 years ,With 30 somethinish peers ,What a trip ,Never drank beer ,With the boyz ,But the love we shared ,Was for the art of noise ,Make me cough ,I'm not a chimney ,So you can't call that shit soft ,What turned me off ,Swore their breath stunk ,Plus/I never got out rhymed by a drunk ,Now a style is your hair or something you ,Wear who said it's getting zooted ,Till your brains polluted, I ain't playin ,This mainstain stayin rooted ,Instead of be'in pimped & then prostituted ,Won't be the last time ,Cause it ain't the first ,So do I dare disturb the universe? ,VERSE II ,No U turn ,I pumped up, hittin switchez ,But all this talk ,Reflect niggas & bitchez(not sure about this line chuck) ,Where did that come from ,Only the labels ,Can explain ,But they play dumb ,While they take from ,I hit em up the rhyme uppercut ,Tell me what have they ,Done for me lately ,But hate me ,Attack me might as well be damn Pataki ,This hip hops in me ,So they can't stop me ,The rhyme animal ,Has resurfaced wreckin all ,Elements destroyin irrelevant ,Because it all comes down to this ,What good is talking bout the hood ,When you got mutherfucken madness ,Am I ringin those senses ,Brothers drinkin worse shit ,Then they're pourin in their benzes ,I give a damn to a point ,It'll make me curse ,VERSE III ,See I always been a rebel ,Now I got my own kind blind ,Brain trained on the devil level ,You don't measure a man ,By what he got ,It's what he does ,What he left & what he ,Takin care of ,A brother like me annoys em ,But I'm kool G when I ,Rap about em it's like poison ,Everybody wanna Big Willie ,Chasin down loot ,Dole & Newt ,Who do you shoot? ,I'm fingerin targets ,While ya figurin ,Figgaro Figgaro ,Soup opera for the niggaro ,I ain't chasin ,No movies like Jason ,Or loolapalooza ,Cause I ain't no looser ,Ruff stuff to the babies ,To the heads of heads ,But I ain't crazy ,Chorus to the chorus ,Verse to verse ,But do I dare to disturb the universe?
,
,
","Public Enemy:Niggativity, Do I Dare Disturb The Universe?"
,Public Enemy,"[Chuck D: storm raging in the background],Does it gotta come down to this...,In order to see things for what they are and what it is...,We still might not be free up in this piece,Or treated very equally as far as I can see...,Hell no we ain't alright!,[Chuck D (Flavor Flav)],Now all these press conferences, breaking news alert (this just in),While your government looks for a war to win,Flames for the blame game, names where I begin,Walls closin and get some help to my kin,(Who cares?) While the rest of the Bush nation stares,As the drama unfolds, as we the people under the stairs,Fifty percent of this ""Son of a Bush"" nation,Is like, hatin on Haiti and settin up assassinations,Ask Pat Robertson, quiz him (mmm - smells like terrorism),Racism in the news, still one-sided views,Sayin whites find food,Pray for the National Guard who be ready to shoot,Because they be sayin us blacks loot,(What is your boy ""Son of a Bush"" doin?) [laughing],(NUTTIN!),[Chorus 1: x3],New Orleans in the mornin afternoon and night,Hell naw! {HELL NAW} We ain't alright,[Chorus 2],New Orleans in the mornin afternoon and night,Hell naw! ""Damn, damn!"",[Chuck D (Flavor Flav)],Now them fires, earthquakes, tsunamis, I don't mean to scare,... wasn't this written somewhere?,Disgrace is all I be seein is hurtin black faces,Moved out to all them far away places,(Emergency) state, corpses alligators and snakes,Big difference between this haze and (the little diamonds on the VMA's),You better look what's really important,Y'all under the sun, especially if you over 21,This ain't no TV show, ain't no video (this is really real!),Beyond them same ol' keep it real,Quotes from them TV stars, drivin big rim cars (streets keep floodin B),No matter where you at no gas, driving is a luxury (urgency),Don't y'all know? They said it's a state of emergency,Show somebody's government is far from reality,(Aiyyo check one two!),[Chorus 1: repeat x4 instead of x3],[TV broadcast samples],And they don't have a CLUE of what's going on down there,I'm like you've gotta be kidding me, this is a NATIONAL disaster,It's awful down here man,God is lookin down on all this,And if they are not doin everything in their power to save people,They are gonna pay the price,[Chuck D (Flavor Flav)],Now I see we be the new faces of refugees, who ain't even overseas,But stuck here on our knees,Forget the plasma TV, ain't no electricity,New world's upside down and OUT of order,Shelter, food, what's up yo? (Where's the water?),No answers from disaster, them masses be hurtin,So who the f#$! they call - HALLIBURTON?!,""Son of a Bush"" how you gonna just trust that cat,To fix s%#t when all that help is stuck in Iraq?,Makin war plans takin more stands in Afghanistan,Two thousands soldiers there dyin in the sand,But that's over there, right? What's over here?,It's a noise so loud some of y'all can't hear,But on TV I know that I can see,Bunches of people, lookin just like me,[Chorus 1 x4: change city/state name each refrain],[1:] New Orleans,[2:] Mississippi,[3:] Alabama,[4:] U.S.A.,[Chuck D],We definitely ain't alright,And some of y'all voted for that cat! ""Son of a Bush"",That's right, what God giveth sometimes your country taketh away,Yeah, one love, comin from Public Enemy, #1 y'all,Public Enemy, 2006 (yeah),Public Enemy 2007, all gettin together now,[Flavor Flav],Let me tell y'all somethin,All of our hearts is out there with y'all, you know what I'm sayin?,And we sendin trucks, we sendin boats,Boxes of.. cans of soup and everything,Clothes and all of that, shoes,We donating everything to y'all, you know what I'm sayin?,Don't worry, y'all ain't by yourself,You need to know that
,
,
",Public Enemy:Hell No We Ain't Alright
,Public Enemy,"(Hard truth soldier radio),Brothers and sisters, this is not a test,I've been asked by Public Enemy leader Chuck D,To make this emergency announcement,The police in your cities, for all intents and purposes,Have declared open season on black people,(Hey yo, check one two),Public Enemy was driven into the underground by Government forces,However a small resistance is forming,Both Terminator X and Chuck D have resurfaced,Leading a small mobile rebel unit, ""The Valley of the Jeep Beats"",(1 2 3 4 5 6),Hard rhyme and the rebel is on the mic,One time, rhyme animal's on the mic,They're still keepin', youth asleep an',We in the hood with heat and still beatin',And we back with the rap that packs the room,Black tracks with the rhythm that make you move,Can't hush the bum rush, we bust the sound,With these sonic bombs, feel the pressure all around,Raise the level I'm up again rhymin',Ridin' on the devil, since I began rhymin',Hell, we bring back the meat that rap lacks,'Cause like I said, we got sold down the river,And I ain't for these racist wars,A lie's fed by these TV whores,I know, it's more to news fake the truth,We break through won't lose we move with Public Enemy,Hard rhyme when the rebel is on the mic,One time rhyme animal's on the mic,It's P.E. it's on you, brother what'chu wanna do?,(Whattup?),Brother tell me, if it's on, it's on,Hard rhyme when the rebel is on the mic,One time rhyme animal's on the mic,It's P.E. it's on you, brother what'chu wanna do?,(Whattup?),Brother tell me, if it's on, it's on,Now hip-hop was a gift that lifted up,Loved rap 'til the companies ripped it up,Now the soul is set, we've been had like jazz,If you down for change then they take your voice away,And then they tell you the best is white,Co-signed by a nigga that pimped the mic,Make the rule the view that the beef is cool,But what it do is fool the few fools who buy the feud,Keep the people all blind and dumb dancin',Never let a record that wreck become rampant,See the street copycat the crap rap and songs,Not knowin', ""There's a Poison Goin' On"",'Til the message revealed and I show,But you never get to hear it on the radio,Jack be nimble, Jack be quick, fuck Jack,Bust that, squeeze, rewind the shit, c'mon,Hard rhyme when the rebel is on the mic,One time rhyme animal's on the mic,It's P.E. it's on you, brother what'chu wanna do?,(Whattup?),Brother tell me, if it's on, it's on,Hard rhyme when the rebel is on the mic,One time rhyme animal's on the mic,It's P.E. it's on you, brother what'chu wanna do?,(Whattup?),Brother tell me, if it's on, it's on,C'mon now, DJ Lord,Here we go again,C'mon now, Guerrilla Funk,Hey yo check one,We move as a team to keep them demons out,Y'all know what I'm talkin' about,See 'em used, abused, confused us into thinkin' that,Bein' ghetto mean the same as bein' ignorant,And so we strive to rise and get by,No peace for the beast we police and shine the light,Culture vanish on the television pimpin' those,On ""Cribs"" in a home that they never own,Damn, tell me that once again,Radio and the video don't uplift,Take a stand be demandin' all my freedom and my civil rights,Worldwide fight the plan and they genocide,Yes, the road is long and hard,And when I'm gone you'll say, I did my part,Keep gunnin', we the crew that never lose,On the ones and the motherfuckin' twos, Public Enemy,Hard rhyme when the rebel is on the mic,One time rhyme animal's on the mic,It's P.E. it's on you, brother what'chu wanna do?,(Whattup?),Brother tell me, if it's on, it's on,Hard rhyme when the rebel is on the mic,One time rhyme animal's on the mic,It's P.E. it's on you, brother what'chu wanna do?,(Whattup?),Brother tell me, if it's on, it's on,Hard rhyme when the rebel is on the mic,One time rhyme animal's on the mic,It's P.E. it's on you, brother what'chu wanna do?,(Whattup?),Brother tell me, if it's on, it's on,Hard rhyme when the rebel is on the mic,One time rhyme animal's on the mic,It's P.E. it's on you, brother what'chu wanna do?,(Whattup?),Brother tell me, if it's on, it's on,(Hey yo check, one two),Yeah that's right, Flavor Flav takin' you back to the next millennium,You know what I'm sayin'? Always cold cold killeenum,You know what I'm sayin'? And I ain't playin',It's all in the message that we're layin',I got a secret weapon, you know what I'm sayin'?,Let's take two steps to the rear, we gettin' out of here,(You know what I'm sayin'? ),Operation Cold Killin' 'Em to the next millennium,Flavor Flav, rock the house,Hey yo check, one two
,
,
",Public Enemy:Hard Rhymin
,Public Enemy,"1989 the number another summer, get down,Sound of the funky drummer,Music hittin? your heart, 'cause I know you got soul,Brothers and sisters,Listen if you?re missin? y?all,Swingin? while I?m singin?,Givin? whatcha gettin?,Knowin? what I know and,While the black bands sweatin?,And the rhythm rhymes rollin?,Got to give us what we want,Gotta give us what we need,Our freedom of speech is freedom or death,We've got to fight the powers that be,Lemme hear you say,Fight the power,Lemme hear you say,Fight the power,Lemme hear you say,Fight the power,Lemme hear you say,Fight the power,Lemme hear you say,Fight the power,Lemme hear you say,Fight the power,We've got to fight the powers that be,As the rhythm designed to bounce,What counts is that the rhymes designed to fill your mind,Now that you?ve realized the prides arrived,We got to pump the stuff to make us tough,From the heart, it?s a start, a work of art,To revolutionize, make a change, nothin?s strange,People, people, we are the same,No, we?re not the same, 'cause we don?t know the game,What we need is awareness, we can?t get careless,You say what is this?,My beloved, let's get down to business,Mental self defensive fitness,Yo, bum rush the show,You gotta go for what you know,To make everybody see,In order to fight the powers that be,Lemme hear you say,Fight the power,Lemme hear you,Fight the power,Lemme hear you say,Fight the power,Lemme hear you,Fight the power,Lemme hear you say,Fight the power,Lemme hear you,Fight the power,Lemme hear you say,Fight the power,We've got to fight the powers that be,Lemme hear you say,Fight the power,Lemme hear you,Lemme hear you say,Fight the power,Lemme hear you say,Fight the power,Lemme hear you say,Fight the power,Lemme hear you,Fight the power,Lemme hear you say,Fight the power,We've got to fight the powers that be,Elvis was a hero to most,But he never meant shit to me you see,Straight up racist that sucker was,Simple and plain,Mother fuck him and John Wayne,'Cause I?m black and I?m proud,I?m ready and hyped plus I?m amped,Most of my heroes don?t appear on no stamps,Sample a look back you look and find,Nothing but rednecks for four hundred years if you check,Don?t worry be happy was a number one jam,Damn, if I say it you can slap me right here,Let's get this party started right,Right on, c?mon, what we got to say,Power to the people, no delay,Make everybody see in order to fight the powers that be,Fight the power,Fight the power,Fight the power,Fight the power,We've got to fight the powers that be
,
,
",Public Enemy:Fight The Power - Live
,Public Enemy,"Public Enemy, ah, in their music, ah, kinda rabble rousing,They, ah, talk about, ah, well things like,You know the white media has been very upset about,On the air,Hello?,Yes, hello?,Yes?,Ah, I've seen these guys, I saw them warm up,For the Beastie Boys last year,How were they?,How were they? I thought it was one of the most,Appalling things I have ever seen,There were two gentlemen in cages on either side,Of the stage wit',Hello?,PE in full effect, brother,Hello?,Why do you even pay homage,To these people by putting these monkies on?,Hello? Hello?,Then have the guts to tell him,That he doesn't know what he's talking about,Hello?,Terminator X,Thank You,(Terminator X is one of the members on the group),On the air, on the air, on the air,Go back to Africa? Okay, we're going to,(Ha, ha),Believe me when we go to,(Yes, hello?),Yes, I think that white liberals like yourself,Have difficulty understanding that Chuck's views,Represent the frustrations of the majori,I do understand that,But before he came on, you were,If you had read the stuff, I had read about him,And the way he's been portrayed in American press
,
,
",Public Enemy:Incident At 66.6 FM (Instrumental)
Revolverlution (2002),Public Enemy,"Now whats goin on ,I dont know ,Whats really goin down ,Yall dont know ,Between the east and the feds ,Heads dont know ,But you can bet ,Some of these heads be the first to go ,Between 18 and 30 ,Pray it dont get dirty ,Now I got some new cats ,Hearin me ,That never heard me ,11:30 do the math ,Damn, here come the draft ,But im at an age my fightin is half ass ,Shee, my flags always at half mast ,Need you ask ,While some of yall laugh ,But I see war lining these young cats ,Up for bodybags ,And these so called thugs masquerading in drag ,Cause now the feds checkin all dem headrags ,Hopin this gung ho thing last ,Cold and dark is the weather ,Peoples, get yor sh*t together ,Aint even gonna fix my mouth to say chickens ,Told yall in terrordome the clocks tickin ,From all sides come the wicked ,Governments ,Fundamentalists ,But how you gonna ,Kill the innocent? ,Between terrorists ,And cia hit lists ,Like my man uno says ,Beware the false prophets ,Gotta be smarter than this ,They say war is a profit ,With loved ones missed ,But death is a debt ,None of us aint seen war yet ,Be careful what you ask for ,War is hell and hell is war ,All them bling bling thangs throw em in the river ,All that thugged out sh*t yall cant deliver ,Seen four planes kill everyday folks ,Guess 911 aint no joke ,Wall street cryin broke ,Was it god ,Or the devil itself ,Who spoke? ,Old vampires ,Hit the new empire ,Had the sky cookin ,Brooklyn had no other choice ,But to stare and keep lookin ,City smile ,Missin two front teeth ,While some of yall ,Still talkin them little ass beefs ,Over who, what soundscanned ,This month you sound scared ,Guessin where the party at? ,While downtowns wonderin ,Where the bodies at? ,How you sell soul to a souless people ,Who sold their soul? ,Keep the people from bein sheeple ,Followin ,Hollow voices ,To tommorrows sorrow ,Women have nurtured ,And birthed the earth ,Man has killed many ,For land and worse ,Women got a cycle thats spoken for ,Man has a period, its called war ,May the power go to ,Everyday people ,May war have no sequel, live.. ,Reverse the word you get evil ,Cause people wanna live against evil ,Avoid the third world war ,Biological bombs ,100 times worse than vietnam ,So what you gonna do? ,If you was on that plane ,Both sides wouldve killed you too ,To my peoples ,Stay on your p's and q's ,Get your sh*t together
,
,
",Public Enemy:Get Your Sh T Together
Autobiography Of Mistachuck (1996),Public Enemy,"INTRO ,Feedback ,Back ,For your bad ass ,Yeah as you witness ,I'm surrounded ,By 2 more emcees ,Outta my was council ,My rottweiler or rhymes ,B-wyze aka blast ,Introducing my Doberman ,Of destruction ,Lyrical destroyer ,Dow Jonz also know as John Connor ,Of Moruturi ,My war council comin smashin ,Thru battle zones of microphones ,VERSE I (Dow Jonz) ,Yo, my man, the rhymes I write, they be ,The illest ,And I be fucking up careers like those of ,Arnold, ,Kimberly and Willis ,You'll take the penicillin, run DMC & Jay ,Say I ""be illin"" ,My crew ain't juicy, I am not cold chillin.' ,I'm a super villain. Why I'd even room with ,Dr. Doom ,And we'd be killin! I'd rip a bitch in ,London just for ,One shilling. I'm on your cable, channel X ,I'm causing ,Strife, but it make me wanna holler, son, ,The way they ,Do my life. ,Check it ,Executives in suites eat dinner and discuss ,How I can make more for us, whenever I ,Bust, ,I step forth from the jungle in fatigues. ,The everglades, canteen full of liquor. ,I'm sitting on grenades, little women ,Squirming from ,The 12th down to 11th grades, ,When they see me in the magazine ,Upon they wall they stick the page, but ,You're too ,Young I'll take you moms ,And shacked from shells and bombs ,Uncle Sam make brothers Uncle Toms in ,Vietnam ,BRIDGE ,Whatever goes ,Whatever goes ,Whatever goes ,Whatever goes ,CHORUS ,Rock e rock rock on ,Skull of skillz ,Endonesia ,VERSE II (B-wyze) ,Yo, it's A LOW DOWN DIRTY SHAME ,How I'm SURVIVING THE GAME ,To get the GLORY ,Son this ain't no WEST SIDE STORY ,WHO'S THE MAN that started with the ,BOYZ IN DA HOOD ,And the 5 HEARTBEATS he would ,SHUFFLE HOLLYWOOD ,Could it be the KING OF NEW YORK ,Up in the lights form them days in ,CROOKLYN ,To them HARLEM NIGHTS ,In this NEW JACK CITY ,I'm the man with the JUICE ,Meet me UPTOWN SATURDAY NIGHT ,BUSTIN LOOSE ,THE MACK ,The BLACK CAESAR ,And if SHE'S GOTTA HAVE IT ,I'm a DO THE RIGHT THING and please ,Her ,Her man got a death wish ,Cause he wanna fight ,But I hold a LETHAL WEAPON ,On JUDGEMENT NIGHT ,You bring it on ,Me's ain't ready for the battle ,My POSSE will leave you ,SLEEPLESS IN SEATTLE ,48 HOURS of nuttin but TALES FROM ,THE HOOD ,Gimmie DEAD PRESIDENTS FELLA cuz I'm ,GOOD ,CHORUS ,Rock e rock rock on ,Skull of skillz ,Endonesia ,VERSE III (Dow Jonz) ,God damn, like the 85'ers eat the ham ,I'll eat up weak mc's and that means shorty ,And his man ,I'm Dow from the clique about to die ,Others call me John Conner and perhaps ,Some day ,I'll tell the reason why ,While Hiroshima darkens up the sky ,I will lounge inside my shelter as you fry ,As you're incinerated ,I'll come around again forget me not ,I had to shine with darkness for a minute ,That was hot. ,VERSE IV (Chuck D) ,Semen in a women ,From the men without hats ,Get your life split up like some Kit Kats ,I seem to be triple teamed ,By gang green ,Who don't listen ,Bluntz them must be hittin ,(can't read) emission ,( ) the position ,( ) the tip of the slop ,Crackas be droppin a lot ,Like saltines out the box ,I despise singin songs in the low rider ,Duckin cynics fuck em ,And those Johnny come critics ,CHORUS ,Rock e rock rock on ,Skull of skillz ,Endonesia ,(All caps denote movie titles)
,
,
",Public Enemy:Endonesia
Autobiography Of Mistachuck (1996),Public Enemy,"If I can't change the people around me ,I change the people around me ,2x's ,Don't know was'up ,Shit iz jus fucked up ,They don't know what's next ,Generation Wrekked ,See I'm hangin in like Sam Sever ,To all you Johnny come latelys ,Who didn't recognize how great ,Clever some of those rhymes be ,Think quick ,Been flowin over domes ,Mad vocab to silly crabs ,Before Metaphors be passin ,Your ass like taxi cabs ,Hit my toll free number ,To hear bombs I dropped ,1 800 7654321 ,You don't stop ,I need my noize like Patrick ,& Barkley need rings ,Like Griffey gets swings ,1st time rhymes played me off like ,Sacramento Kings ,3-6 for the 9-6 1 move my rhymers ,With the times wit no crimes or pantomime ,No great pretender spenders ,20 years got mad peers leavin tears ,In they beers ,From the rear old school getting theirs ,You getting scared ,On&on 3 steps ahead ,Hot topics shock in the house ,Fulla heads ,Getting burned while you ,Learn on a hospital bed ,Madd kids never checkin for what I said ,Jack be quick ,Jack be nimble on the brain ,I'm stay'n simple ,But the sound remains insane ,Mad pain no gain getting getto on the table ,No stories no fables relax I'm cinemax to ,The black ,No cable ,Round & round here I go ,Putting this sound down ,But some a y'all got fears & scared to get ,Down ,If I can't change the people around me ,I change the people around me ,2x's ,Some don't know was'up ,Shit iz jus fucked up ,They don't know what's next ,Generation Wreckked ,The one who flew over the ,Cuckoo's nest & tested ,And wasn't ever bullet proof vested ,Resurrection of the one man vocal section ,Spirit in your dark ass direction ,For your mind body and soul protection ,Reality checks keep it real ,Bring in real checks ,On & off the road been through ,1100 sondtracks ,Those influenced under the influence ,Getting mad hits from truants ,Dazed & confused hangin wit crews ,Who livin blues ,A million doomed consumers ,Who say they know they black ,Threw they medallions back ,In exchange for 40 dozen six packs ,Born under a terrible sign in 1969 comin ,Blind ,Livin inside hard ass times ,Getting kicks offa wack karate flicks ,He kills but gots no ,Fightin skillz ,It's getting ill ,So many funerals ,Stylin now its gold plated medallions ,I didn't know under fros ,We got so many black Italians
,
,
",Public Enemy:Generation Wrekkked
Autobiography Of Mistachuck (1996),Public Enemy,"VERSE I ,No mistako ,Not just some whacko from Waco ,Crazy ill plead insanity ,Just to save humanity ,Be good like no Johnny ,Never liked no Guliani ,Cause they never could stop me ,Not their imaginary Rocky ,Get me then acquit me attack me ,What a shock to Pataki ,Here here watch a brother ,Duck the chair ,I fear only the one ,Upstairs who got no ,I'm not part of the click ,It's whatcha see is whatcha get ,My realitites personal ,Many times rhymes forget ,Some ain't heavy like others ,But they still be my brothers ,Disgusted at the ,Other folk laughin at us ,Wit the ashes to ashes ,The bluntz to the bluntz ,A chip off the (can't read this line chuck)** ,And get the word in ,Maybe that's why a brother like me ,Shoulders the burden ,I smells between the white sheets ,A hell of a beast ,In the back lurkin ,Don't front step to the circle ,VERSE II ,Spending more time in the air than ,A flight attendant ,The rhyme got winded on the way up ,On what I thought was a lay up ,These two cent criticizers don't ,Realize we all under a microscope ,Of a nation of other folk ,So all this nigga callin is we fallin ,Attitude have we forgotten ,Entertaining is todays way of picken cotton ,So that the younger bees and gees ,Think all we can bees is a big dreamer ,In order to get a Benz or a beemer ,Some stuck in that 96 ,Lexus per minute shit ,It's that same'ol story that bores me ,Ignores me ,My metaphors be over ,That head of even heads ,To some I'm prophetic ,To the rest I'm pathetic ,Led a movement of mentals ,Against the feds and point spread ,On beats madd noize and funky instrumentals ,There once was a time ,We fought the power with a rhyme ,Now the attitude goin round ,No use tryin ,VERSE III ,Got more hits than Pete Rose ,Had for the Reds ,Now they be on anything Deion ,Intercepts ,Except I'm in a zone now getin wreck ,I get around ,Can I get down like Craig Mack ,How can I get down ,Back like sock'em robots who ,Forget it was him ,Who parlayed ,The styles of KRS & Rakim ,And brought it to a different level ,Against the so called devil ,Who had the nerve to throw a bell curve ,And test me, arrest me ,Lemme go let I grow no ,I've been thru the afro ,It's been a long time so my childhoods ,Retro ,Unlike today ,As we be watchin us pay ,The price that bugs me know'n that God ,Don't like ugly ,Got a free pair of lugz ,To run quicker from the slugz ,But slipped from the madd dirt ,That was swept under the rug ,A lil'down, but not out ,Not what you thought it was ,Peace no beefs, I getz love
,
,
",Public Enemy:Free Big Willie
,Public Enemy,"Now what sound of my DJ cuts,Terminator's back on some ol' fools track,Takes a nation of sellouts to keep us back,Flippin' disco raps used to be whack,Now what you hear is what you lack,Take a lil' bit of this, a lil' bit of dat,Who dropped the bomb on hip hop,Who got biggie and who shot Tupac,What's forgot, ain't no eazy, no Scott Larock,Now what's rap gotta do wit what you got,For whom the bell tolls,Is that the way the story goes,85% believing all the videos,God knows, who controls the radios,Some people chose the road to be hoes,And so I rose in the middle of all the woes,And Def Jam negroes turnin' up their nose,There's one way in no way out,No doubt the body count,Gettin' headz checkin' out,Do you wanna go our way???,This the way we puttin' this down,Do you wanna go our way???,This the way we puttin' this down,Do you wanna go our way???,This the way we puttin' this down,Do you wanna go our way???,This the way we puttin' this down,Time to make life shine again like glass,Gotta make it shine like glass,Outraged against the scene,Proofread the script,Flipped it back so I'm back in Gang Green,We interrupt this routine, I had a dream,Da clean protein smacked the gangsta lean,Between the triple team,Wiped 'em out like a drought,Damn I'm raps tetracycline,Them lips foretold these apocalypse,Everything had a shot and got hit wit bullshit,Twisted politics tricks, I couldn't get wit,As one quits another nitwit hits,All the way crazy, Shady,World turned upside down, I put it down,Why destroy what you love, look around,Surrounded by chalk marks on the ground,Where the lost got found,Why it all come tumblin' down,Why he and she gotta die,Now how dat sound,Do you wanna go our way???,This the way we puttin' this down,Do you wanna go our way???,This the way we puttin' this down,Do you wanna go our way???,This the way we puttin' this down,Do you wanna go our way???,This the way we puttin' this down,On and on to the break a dawn,Some the 100 meter dash I'm the marathon,Been around a long time,But the rhyme the same,Sound remains insane,Exchange the reign,Ain't that somethin',Figure I smashed the pumpkin,So I parallel the brains of cobain,Show no shame like the pain of Kane,Gettin' madd opposition hip to the game,It's that gran ol' pe ammo,Different time, different channel,Funky piano,Here to witness, get on up with a quickness,S1's in the house,Wit the thickness that get dis,1, 2, 3, 4, 5 attackin' they frat,Griff is back, got 5 on it black,The track got X on the decks,Terminators back 'cuz a dat is whack,On the 1 and 2, yeah, go flavor,Pe hit the road gettin' set to explode,Fight the power for peace,Can't forget the war mode,Overload,There she blows,Here we go,Now you know,Damn another alamo,Do you wanna go our way???,This the way we puttin' this down,Do you wanna go our way???,This the way we puttin' this down,Do you wanna go our way???,This the way we puttin' this down,Do you wanna go our way???,This the way we puttin' this down
,
,
",Public Enemy:Do You Wanna Go Our Way??? (Live At The Fillmore 2002)
