album,artist,lyrics,title
,Queen Latifah,"[King Pleasure's 1952 hit],[He:] There I go, there I go, there I go,There I go..,Pretty baby, you are the soul who snaps my control,Such a funny thing but every time you're near me,I never can behave,You give me a smile and then I'm wrapped up in your magic,There's music all around me, crazy music,Music that keeps calling me so very close to you,Turns me your slave,Come and do with me any little thing you want to,Anything baby, just let me get next to you,Am I insane or do I really see heaven in your eyes?,Bright as stars that shine up above you in the clear blue skies,How I worry about you,Just can't live my life without you,Baby come here, don't have no fear,Oh, is there a wonder why,I'm really feeling in the mood for love?,So tell me why stop to think,About this weather, my dear?,This little dream might fade away,There I go talking out of my head again, oh baby,Won't you come and put our two hearts together?,That would make me strong and brave,Oh when we are one, I'm not afraid, I'm not afraid,If there's a cloud up above us,Go on and let it rain,I'm sure our love together will endure a hurricane,Oh my baby,Won't you please let me love you,And give a relief from this awful misery?,[She:] What is all this talk about loving me, my sweet?,I am not afraid, not anymore, not like before,Can't you understand me?,Now baby, please pull yourself together, do it soon,My soul's on fire, come on and take me,I'll be what you make me, my darling, my sweet,[He:] Oh baby, you make me feel so good,Let me take you by the hand,Come let us visit out there,In that new promised land,Maybe there we can find,A good place to use a loving state of mind,I'm so tired of being without,And never knowing what love's about...,James Moody, you can come on in man,And you can blow now if you want to,[Both:] We're through
,
,
",Queen Latifah:Moody's Mood
,Queen Latifah,"Get funky with it,(Verso 1:),I told you before: you burn when you play with fire,So take off your hats, matter of fact hail the new Sire,You're hungry as hell, so i'm cookin up the chowder,It's laced with ingredients, gon' come on like gunpowder,Pom-pom! lick a shot, then I got to order,I'm runnin for the border for causin disorder,Pom-pom! lick a shot, got on my defenses,I'm runnin for the fences, of course I'm relentless,The particular name of this queen is Latifah,I've often been classified as a feminine teacher,Collectively capture the heart of a nation,Love my culture and show appreciation,You're lookin for the black influ'?,I do want too give it to you,What are you mad?,Give me some of what you had!,You can huff-huff, puff-puff and bluff-bluff,But I got nuff of the ruff stuff,(Ruff and tuff),(And all that stuff),(Verso 2:),Now nuff of the ruff stuff, that's what I do, and I do it well,The proof is in the puddin, I show and prove, not show and tell,Talk tales, you get caught up in a crossfire,Buckshot must be what you want and desire,I write concepts, I don't be frontin or be buggin,I solely write the rhymes for the beats that you be lovin,It's a love thang, the Queen doin her thang,If I was a liquid, you would drink me like Tanq',You think I'm kickin things that I myself don't even heed?,I rap not for the love of music, but for greed?,""Latifah's booty, yo, she could never succeed"",Shiiit...,You watch me do it and boom it, the Flavor Unit will snap necks,You a-fi listen a likkle, you fi go buy the cassette,You're starvin, cause you ain't had enough,That's right, nuff of the ruff stuff,(Ruff and tuff),(And all that stuff),(Verso 3:),You talk about flavor...,I got enough flavor to make a grapefruit sweet,Get old ladies jumpin out of their seats,Change a peach to a pear to a plum with a little sun 'n rays,I got flavor for days,Now I'm the type that the fellas call a honey, and,>From me you know you get a worth for your money, and,This is no meaningless attack, I gave you a chance,Matter of fact, yo, I ordered them to 'dance,For me', they tried to turn me 'inside out',They felt the 'wrath of my madness', I let them 'come into my house',It's called 'latifah's law', for the criminal to curse,And all the gentlemen know its rule: 'ladies first',Not the typical female that tends to,Fall vitim to the 'evil that men do',Small puff, I call your bluff,I'm not mad, I just had enuff of the ruff stuff,(Ruff and tuff),(And all that stuff),Everybody know Latifah love positivity,Now positivity erase negativity,Mi comin inna di dance ???,Me rollin with the Flavor Unit posse,As a black woman mi want equality,Equality, and di freedom to be me,Mi have a mother Rita, only call her Mommy,Likkle brother and sister, Angelo and Kelly,A brother in them laws, but mi call him Winki,Lost mi daddy and ??? family,??? black ??? black country,Believe in one God, one tribe, one destiny,Cease!
,
,
",Queen Latifah:Nuff' Of The Ruff' Stuff
,Queen Latifah,"1 - Name callin' hasn't fallen into what I'm runnin',I wouldn't dis another sista unless she had it comin',Repeat 1,Repeat 1,Repeat 1,?? I'm 'bout to catch a charge,Bitches that think they hard get snuffed,Fuck the bodygaurd,They need to shut the fuck up, or step to me,All they can do is be mad at me,Bitch, don't threaten me,Niggas don't know I'm nice with these,You pay the price with these,Come by this pisces, your life cease,You couldn't see my if you looked at my life like Mary,Your style is cheesy,How you gon' beef? You dairy,Better bewarey, cuz if it's necessary,Be shoot the joint, I'll leave you somethin' for the tooth fairy,And all you rappers sellin' more sex than skill, chill,I'll rip your style, all the while keep my sex appeal,Don't get it twisted yo, I never really favored you,And I was raised by my niggas from the Flavor U,So fuck givin' props where they ain't due, fuck you,And that nigga who wrote the rhyme for you too,I got hot, when you play my spot you get laid like rugs,And you'll never be the woman that your father was,Stop flirtin' with my last nerve and head south,Next bitch say somethin' worse, goin' in your mouth,Repeat 1,Repeat 1,Another bitch after my crown but I don't hate her,Cuz she couldn't come up if she was gettin' fucked in the elevator,What, you thought I wouldn't check your chin?,Though I was your fuckin' friend?,See you and speak, tonight all that shit ends,Don't act extra, where you from?,High post on low income and then some,Ready to leave your gums numb,Listenin' to you is like wack sex,A premature ejactulation,A quickie, that gets me stressed,You're doin' it but it don't thrill me,Bitch, you know you feel me,Don't get scared now, time to face the real me,I'm ready to break my foot off in your anal,Ready to bring you some pain yo,Comin' up with that playdough,Style you stole, tried to mix it up and make it blimp,Sound like Lauryn, with a dash of Lil' Kim,We know bootleg, Korean, coughin', schemin' ho,I know it's bootleg cuz they misspelled ""misquito"",What's worse? Your press-ons, hair or gear?,I should buy your contract, put your ass on hold for another year,You picked the wrong one, so bring your click,Now we can handle this like ladies,Or care to smoke other shit,Repeat 1,Repeat 1,Makes ya feel like rappers be on some bandwagon shit,But I gets boogie, quick fix with lyrics,>From toastin' too many spirits,Fuck all these cheesy bum bitches fakin' these riches,Niggas representin' for these real live niggas, '96,What the deal? Chicks pimpin' they sex appeal,How you feel? (stupid!),Got the still now, dead up in your grill,Bout to go up in your raw, so you industry whore,Never saw the lights before, now you model and floss,Overload your hold on piece, when I rock shit like this,You can't flip, cuz ? be gettin' twisted (what?),All that high shit that you be smokin' got you buggin',Think that you could step to my crew?,We be nut smugglin',Turnin' rough niggas and the bitch is like ""what?""
,
,
",Queen Latifah:Name Callin'
The Dana Owens Album (2004),Queen Latifah,"Well good morning baby welcome back to town,How'd, fine papa, welcome back to town,You're doing so much travelling never know,When you'll be around,You're a fine and mellow fellow,But you're stubborn as a mule,You love me like an angel,But you treat me like a fool,Two-faced daddy don't hand me no doublecross,You'll see any time I'm ready,I can tell you baby get lost,Doing anything you choose,You're cheating on the outside,You better come back on the inside,Don't want no trouble I've got to be the boss,'cause you got too much to lose,And if you can't play it my way,Well now baby get lost,I try to stop your cheating,But I just don't have the time,'cause I got so many men that,Keep cool papa, you got to corne across,They're standing right in line,'cause any time I'm ready, yes any time I'm ready,You know when I'm ready,I can tell you baby get lost,Why don't you get lost
,
,
",Queen Latifah:Baby Get Lost
,Queen Latifah,"Oooh, Ladies first, ladies first,Oooh, Ladies first, ladies first,Oooh, Ladies first, ladies first,Oooh, Ladies first, ladies first,(Funky),(Funky),[Queen Latifah],The ladies will kick it, the rhyme that is wicked,Those that don't know how to be pros get evicted,A woman can bear you, break you, take you,Now it's time to rhyme, can you relate to,A sister dope enough to make you holler and scream,[Monie Love],Ayo, let me take it from here, Queen...,Excuse me but I think I'm about do,To get into precisely what I am about to do,I'm conversating to the folks who have no whatsoever clue,So listen very carefully as I break it down for you,Merrily merrily merrily merrily hyper happy overjoyed,Pleased with all the beats and rhymes my sisters have employed,Slick and smooth throwing down the sound totally a yes,Let me state the position: Ladies first, yes? (Yes),(Yeah, there's going to be some changes in here),Oooh, Ladies first, ladies first,[Monie Love],Believe me when I say being a woman is great, you see,I know that all the fellas out there will agree with me,Not the being one but the being with one,Because when it's time for loving it's the woman that gets some,Strong, stepping, strutting, moving on,Rhyming, cutting, and not forgetting,We are the ones that give birth,To the new generation of prophets because it's Ladies First,[Queen Latifah],I break into a lyrical freestyle,Grab the mic, look at the crowd and see smiles,Cause they see a woman standing up on her own two,Sloppy slouching is something I won't do,Some think that we can't flow (can't flow),Stereotypes, they got to go (got to go),I'm a mess around and flip the scene into reverse,(With what?) With a little touch of ""Ladies First"",Oooh, Ladies first, ladies first,Oooh, Ladies first, ladies first,Oooh, Ladies first, ladies first,(Yeah, there's going to be some changes made here),[Queen Latifah],Who said that the ladies couldn't make it, you must be blind,If you don't believe, well here, listen to this rhyme,Ladies first, there's no time to rehearse,I'm divine and my mind expands throughout the universe,A female rapper with the message to send the,Queen Latifah is a perfect specimen,[Monie Love],My sister, can I get some?,[Queen Latifah],Sure, Monie Love, grab the mic and get dumb,[Monie Lovie],Yo, praise me not for simply being what I am,Born in L-O-N-D-O-N and sound American,You dig exactly where I'm coming from,You want righteous rhyming, Imma give you some,To enable you to aid yourself and get paid,And the material that has no meaning I wish to slay,Pay me every bit of your attention,Like mother, like daughter, I would also like to mention,I wish for you to bring me to, bring me to the rhythm,Of which is now systematically given,Desperately stressing I'm the daughter of a sister,Who's the mother of a brother who's the brother of another,Plus one more; all four,Have a job to do, we doing it,Respect due, to the mother who's the root of it,And next up is me, the M-O-N-I-E L-O-V-E,And I'm first cause I'm a L-A-D-I-E,[Queen Latifah],Contact and in fact, the style, it gets harder,Cooling on the scene with my European partner,Laying down track after track, waiting for the climax,When I get there, that's when I tax,The next man, or the next woman,It doesn't make a difference, keep the competition coming,And I'll recite the chapter in verse,The title of this recital is ""Ladies First"",Oooh, Ladies first, ladies first,Oooh, Ladies first, ladies first,Oooh, Ladies first, ladies first,Oooh, Ladies first, ladies first,[Queen Latifah],Step out into the night,Queens of civilization are on the mic,The scene is right, the crowd is hype,I expel the wack and those who bite,Why, cause I'm that type,Swaying with beats 45 King style,He wants me to sing but I swing, so meanwhile,A footnote for the opposite sex,Monie ripped the mic, I rocked it next,Plex, you never catch me at my worst,You get the drift? It's Ladies First
,
,
",Queen Latifah:Ladies First (Radio Edit)
,Queen Latifah,"(Queen Latifah),Yo what's up this is Queen Latifah in the house,Definetely representin Jersey on the love love,Coolin' in the county; shoot (???),But damn I miss home,[Chorus 4X],I can't.. forget New Jersey,(Verse 1: Queen Latifah),When I think of home I think of a place where theres no over-flowin,And all my family and peeps I knew when I was growin,Mommy and daddy made me proud to in Owens,So for me to keep goin, I would become,Her eminental royal highness,The Queen Latifah; no doubt; one of New Jersey's finest,So, said it all,Get up on all of my own,Cause Jersey's what I think about when I think of home,Don't let know one get close to you except the chosen,Stick with the ones who meant the most to you ,when you were broke and blue, that's how fam do,That's how you stay true around these snakes,that freakin' smile when they hate you,I'm quick to take the ride down for in-town,(Just another day living on a down),My experience legit, my rhymes is on hit,It's mad truth to the room where we the shit; I can't forget,[Chorus],(Verse 2: Queen Latifah),I used to work at Burger King but after takin orders,I used to take the path to Latin Quarters across the waters,Where I learned to do the Who, yo, I couldn't stop,I brought it back around the way to show the peple on my block,Teacher, teacher, tell me how you do it,It looks so simple like that there's nothin to it,So, we meet in Irvington and after school I run,To the Willobrook Mall, there was Solamon,I had a talent for getting up for gear,A petty thief, small time crook of the year,But I chilled cause I had bigger dreams than to steal,And Ramsey came for me and Patchy to put our voices on a reel,And I could hear myself on the radio,""45 King Special Red Alert Show"",Cause that's what life was all about to me,All E-E flavor you did it, represent Jersey,[Chorus],(Verse 3: Queen Latifah),I think about my mom and my brothers when I'm all swoll,Shock, Kim, when I'm all swoll,My baby sister. when I'm all swoll,Hostan, when I'm all swoll,Ill-Town, when I all swoll,Jill-Town, J.C, when I'm all swoll,(???) to (???) so on, when I'm all swoll,Recognize the whole mama soul,We got Naughty,In another words we got Nicky,We got Redman, the Order Facts and Whitney (???),Bruce Springsteen, and a house ah blacks,Shaquille O'Neal, oh he'll catch rack,Tisha Campbell, Jerry Lewis, Tony Bennett,Back spin, or spin it,,Thursday peppermint and I'm in it,Shag do's, I does no fo's in the spot,Cause them peeps is my peeps and my back is got,Nuf' respect to your burough, your block,You're black; I love to see us move as a flock,Unscrapped, against each other,No body armor,Nobody harms a hair on a head, everything calmer,We ghetto stars and fools,We paid the dues,We made the blues,So come on with the come on,And get down with the get down,I'm down with my hometown sound,[Chorus]
,
,
",Queen Latifah:Jersey
,Queen Latifah,"[Queen Latifah],The ladies will kick it, the rhyme that is wicked,Those that don't know how to be pros get evicted,A woman can bear you, break you, take you,Now it's time to rhyme, can you relate to,A sister dope enough to make you holler and scream,[Monie Love],Ayo, let me take it from here, Queen...,Excuse me but I think I'm about do,To get into precisely what I am about to do,I'm conversating to the folks that have no whatsoever clue,So listen very carefully as I break it down for you,Merrily merrily merrily merrily hyper happy overjoyed,Pleased with all the beats and rhymes my sisters have employed,Slick and smooth throwing down the sound totally a yes,Let me state the position: Ladies first, yes? (Yes),(Yeah, there's going to be some changes in here),[Monie Love],Believe me when I say being a woman is great, you see,I know all the fellas out there will agree with me,Not for being one but for being with one,Because when it's time for loving it's the woman that gets some,Strong, stepping, strutting, moving on,Rhyming, cutting, and not forgetting,We are the ones that give birth,To the new generation of prophets because it's Ladies First,[Queen Latifah],I break into a lyrical freestyle,Grab the mic, look into the crowd and see smiles,Cause they see a woman standing up on her own two,Sloppy slouching is something I won't do,Some think that we can't flow (can't flow),Stereotypes, they got to go (got to go),I'm a mess around and flip the scene into reverse,(With what?) With a little touch of Ladies First,Who said the ladies couldn't make it, you must be blind,If you don't believe, well here, listen to this rhyme,Ladies first, there's no time to rehearse,I'm divine and my mind expands throughout the universe,A female rapper with the message to send the,Queen Latifah is a perfect specimen,[Monie Love],My sister, can I get some?,[Queen Latifah],Sure, Monie Love, grab the mic and get dumb,[Monie Lovie],Yo, praise me not for simply being what I am,Born in L-O-N-D-O-N and sound American,You dig exactly where I'm coming from,You want righteous rhyming, Imma give you some,To enable you to aid yourself and get paid,And the material that has no meaning I wish to slay,Pay me every bit of your attention,Like mother, like daughter, I would also like to mention,I wish for you to bring me to, bring me to the rhythm,Of which is now systematically given,Desperately stressing I'm the daughter of a sister,Who's the mother of a brother who's the brother of another,Plus one more; all four,Have a job to do, we doing it,Respect due, to the mother who's the root of it,And next up is me, the M-O-N-I-E L-O-V-E,And I'm first cause I'm a L-A-D-I-E,[Queen Latifah],Contact and in fact, the style, it gets harder,Cooling on the scene with my European partner,Laying down track after track, waiting for the climax,When I get there, that's when I tax,The next man, or the next woman,It doesn't make a difference, keep the competition coming,And I'll recite the chapter in verse,The title of this recital is Ladies First
,
,
",Queen Latifah:Ladies First - Monie Love
,Queen Latifah,"I can't understand... ,(I'm going crazy, you're going crazy) in the background,Verse 1,For give me father for I have sinned,I've just destroyed another phony ass rapper again,She wasn't causing it,She must have been stupid as a fiend,He should have told her child you don't step to the queen,Perplexed and I'm vexed cause everywhere i go,People be flexin and expecting me to wanna flow,I don't play that the only way that i will be playin,As if I pay back you wanna play back so what you sayin,You don't wanna be a sister in the name of rap,Yet you wanna talk shit and your style is whack,I would have squashed it before and made the whole issue dead,Now I'm fed so it's off with you head,Now the moral of the verse is that your career is thru,And don't be fuckin with nobody who aint fuckin with you,If I were in your shoes, i let there be a start walkin',Next time there will be no talkin',I cant understand...,(I'm going crazy, You're going crazy) in the background,Verse 2,A brother pushed up on me at the movies one weekend,He was on a quest and I wasn't ?even seekin,I know though I'm black and he was a Puerto Rican,It made no good to me cause so we continued to speakin,We hit it right off and everything was on a roll,Before i knew it I fell in love with his soul,""Aye poppy aye""  was the cry as he made love to me ,I was freaked by the way he just to do me,And then one day when I was washing our clothes,A number fell out of his pocket and her name was Rose,A girl's number, hmm, that struck me kinda funny ,I lost my grip, I had to call up the honey,There was a chick on the side, oh no it couldn't be,There was a chick on the side, he's down with the OPP,I gave you the whole shebang just to find out ,There's another woman hitting my thang,I can't understand...,(I'm going crazy, you're going crazy) in the background,Why the negative vibes and why people take bribes I don't understand it yo,,I don't know,Why the bad people and why the good people die somebody gotta tell me why, ,I don't know,Why the people smoke crack and why the whites fight blacks what's the scenario, ,I don't know,Why the hearts get broke and why the chumps get choke they know I ain't no joke, ,I don't know,Verse 3,Now with the drums, to the bass, to the piano and to the horn,It's a crazy ass life and that's my word is born,I'm trying to be as logical as I possibly can,Before the life of me ,You know I just can't understand,What's going on sometimes,Some situations like this come out in my rhymes,But Queen Latifah ain't gone just yet,Cause when it's come to mastering confusion I'm a vet,I can't understand...,( I'm going crazy, you're going crazy) in the background
,
,
",Queen Latifah:I Can't Understand
,Queen Latifah,"Booty rappers posin' as gunclappers get bitch smacked...need to switch,to bein',actors, image is all ya after, ho galacta in the lip, the clappers and,the clips will,flip a flow like divine be turnin' tricks. Ima take mine wactha like,when the beat,come soft, I leave darkness where there used to be your front teeth. I'm,heartless,,when it comes to havin' the back of my partners, yeah we artists but,testin' us ain't,the smartest. You can huff, puff, but blow me down I doubt it kid, or,get yo' ass,whooped behind what ya mouth did. You need more ""Hail Mary's"" than a,catholic,,yo ass aint slick I'll mess your shit quick. I got connects, I get stuck,like glue stand,to the F you I had to make it so your parents forget you. Cause if I let,you get,over and then I pass you, think you can do it on a reg so Ima wreck you.,CHORUS ,Elements that I'm among, these none. Fools be gettin' done, but over,dumb,reasons. Yall didnt Know. Elements that I'm among, these none. Betta,check it out,before you become one. Elements that I'm among, these none. Fools be,gettin',done, but over dumb reasons. Yall didnt Know. Elements that I'm among,,these,none. Betta check it out before you become one. ,Now you said no tricks in '86 it's time to build, now we gone be pushin','96 and,niggas still gotta kill. Tryin to keep it real... but is it really real?,If you could fly,is it? Get between my legs, you fuckin kid you'd be the man but hold ya,head.,Because if a fifth was a fifth we all be drunk... nigga dont, put no,yayo in my,blunt. I just, wanna bring the funk like a puma.. yo wannabe niggas is,fired or be,the ill reputed. You throw shade, I throw it too, more than you can,chew... I get,back at you, lyrically hack at you. I keep the facts here, I keep it,real hell yeah, I,keep the facts there, dont make me hate you like a papsmear, thats,where, I get,ticked, matter fact in the '96 I'm also pistol grip pump on my lap at,all times shit.,Niggas be on some black on black crime shit. And I can't let it slide,cause I'm,terrified that I might be the next homocide, the pound is on my side. ,CHORUS ,Elements that I'm among, these none. Fools be gettin' done, but over,dumb,reasons. Yall didnt Know. Elements that I'm among, these none. Betta,check it out,before you become one. Elements that I'm among, these none. Fools be,gettin',done, but over dumb reasons. Yall didnt Know. Elements that I'm among,,these,none. Betta check it out before you become one. ,Niggas be all in my face like government be in my check, every time I,pick up the,mic and begin to wreck. But right now my job is more important than a,nigga,,I'm in to peace, its so tricky this ain't the way I figured. An evident,I wasn't,raised that way, we kicks a grip to stay that way, and I'm tryin' to,stay ""forever,free,"" like AZ... baskin' in the riches of this hip hop M U S I C.,'Cause when the,east is in the house, ""Oh My God!"" Is right. I know girls that's givin',niggas fair,fights, so you damn right. Ima stick up for mine, like a queen at a bee,,and Ima,get my own rythm wihtout a ""G"". Hey, if ya kiddie come come, well ya,need to,run run, like a bee yall get stomped, by my diggy dumps dumps, all,because of ya,tounge. And I'll be lampin' in the sun when the day is done. ,CHORUS
,
,
",Queen Latifah:Elements I'm Among
,Queen Latifah,"Well it's almost nightfall ,and there's no forecast of rainfall ,and I'm in the mood for a party ,so I'm gonna go out to a club ,and give the dancefloor body ,so I jump in the car and go to the venue ,walk in the door and now I'm on the menu ,guys in the house they're wacthing me ,they're clocking me there's no stopping me ,(refrain) ,(desire) I know you want me ,(you're fine) thank you ,but I'm not the type of girl that you think I am ,I don't jump into the arms of every man ,(but I'm paid) I don't need your money ,(I love you) you must be mad ,easy lover is something that I ain't ,besides, I don't know you from a can of paint ,tell me why is it when I walk past the guys ,I always hear, yo, baby? ,I mean like what's the big idea? ,I'm a queen, nuff respect ,treat me like a lady ,and, no, my name ain't yo and I ain't got your baby ,I'm looking for a guy who's sincere ,one with class and savoir faire ,I'm looking for someone who has to be ,perfect for the queen latifah me ,(fly girl, fly girl) ,(come here, 'cause you're sexy and you're fine) ,(and I want you to be mine) ,(fly girl, fly girl) ,(have no fear, your heart is in good hands) ,(won't you let me be your man?) ,all my friends are in relationships ,some of then good ones and some of them bad ones ,some of the bad ones took a turn for the better ,and some of the good ones ended up sad ones ,you see? loving, it ain't hard to get ,I want a friend not just a lover ,someone who is dedicated only to me ,not to me and two or three others ,one who will not lie to me or think ,he can get my love by buying me ,I know I'll find him some day ,and when I find him ,he sure won't say ,(repeat refrain) ,(fly girl, fly girl ,(come here, 'cause you're sexy and you're fine) ,(and i want you to be mine) ,(fly girl, fly girl, have no fear) ,(have no fear, your heart is in good hands) ,(won't you let me be your man?) ,lounging, sitting in the house ,and I'm cooling, first day of the week ,so there's nothing to do ,and I'm in the mood for a real soft kiss ,momma never said there'll be days like this ,so I called her and we talked for a while ,hang up the phone feeling better ,with a smile ,it's cool, 'cause 91 is my year ,and this time I know I'm gonna hear ,(fly girl, fly girl, come here) ,(come here, 'cause you're sexy and you're fine) ,(and I want you to be mine) ,(fly girl, fly girl) ,(have no fear, your heart is in good hands) ,(won't you let me be your man?) ,(repeat refrain) ,fly girl (15x)
,
,
",Queen Latifah:Fly Girl (Brixton Bass Mix)
,,,
Chicago (2002),"Queen Latifah,Lil' Kim,Macy Gray","(Intro: Queen Latifah),Dana Owens aka Queen Latifah, yes I'm here to testify,No, I gotta speak on my behalf, you don't even know what happened,Can I just tell you what happened?,(Chorus: Macy) (Latifah),He had it comin' (He had it comin'),He only had himself to blame,If you'd a been there, if you'd a seen it,I think that you would have done the same,(Verse 1: Queen Latifah) (Macy),I mean imagine, why was he hittin' his woman?,Why was she takin' that?,Now picture her fightin' back, picture the ass kickin',Think of his ass flippin' down the stairs,And me at the top smilin', he shoulda stopped wildin',Now could you picture me tryin' to finish him off?,See why I pictured me on this side of the law,High heels leave holes, you'd a thought I was gunnin',Now the cops comin', I ain't runnin',(He had it comin'),Girl you shoulda seen it, shoulda bobbed and weaved,Before the cops came, got a coupla clean hits,In word the ??? couldn't take the abuse,But I couldn't explain that to the state troops,But you know girl, yeah you go girl,Plus I look real cute in orange jump suits,This the story I'm tellin' and I ain't changin' nothin',I just needed you to know Your Honour,(Chorus) - 2X,(Verse 2: Lil' Kim) (Macy),Aiight aiight, let's get this over with,Take the mug shot, hurry up the fingerprints,What the blood clot?,Lil' Kim aka Sofia Luchiani,Keep your jump suit, I'm rockin' Armani,Yeah, I bust at him once, but that was just a warnin',My lawyer will be here with bail money in the mornin',I'm not guilty, just tryin' to protect mine,It ain't my fault he ran into my knife 20 times (He had it comin'),Just my luck the bastard ain't die,What you woulda did if every other day he blacked ya eye?,Broke ya nose 'til it started bleedin',Kicked you in ya ribs, chocked you 'til you stopped breathing,(Fuck) that, I'm sick of bobbing and weaving,Threatenin' to kill me when I threaten to leave him,I do a bid, 'cause ain't no way,(Nigga) gonna do me like Ike and OJ,(Chorus) - 2X,(Verse 3: Queen Latifah),This is for the constantly accused, mentally abused,How many of you been in my shoes before, aiight,Or have you felt you caught the worse case,Puttin' up wit his tired ass in the first place,Why am I flippin'? I just bought them condoms,I ain't used not one but there was two missin',Get a new mission, how to catch a cheater,If he only use coach, you shouldn't smell ???,If you know he don't smoke, you shouldn't smell reefer,If you catch him cheatin' you shouldn't yell either,Run up on him quietly, took him out silently,It might sound cruel, but you gotta love the irony,So explain that, just came back off a trip,And I come home to this, please,He ain't followed the guidelines,So forgive me Your Honour, he ran into my knife five times,(Chorus) - 3X
,
,
",Queen Latifah:Cell Block Tango (He Had It Comin')
,,,
,Queen Latifah,"I don't even care no more,That's my word, that's for sure,I don't even cry no more,That's absurd, I'm so cured,I'm so secure with who I is,,Oops who I am,And I'm a champion for sure boy,I'm a champ,Oh yes I am,But what I thought about,When those people put me down,They can laugh for now,But watch it when I turn this thing around,I know, I believe,Ain't nobody gonna do it but me,I'm fly, no lie,I'm the truth baby ask me why,I'm a champion [repeat],What you say don't stick,I'm the best and I know it,I know you tried to bring me down,Look at me now, watch my smile,I'm so secure with who I am,And I'm a champion for sure,I'm a champ oh yes I am,But what I thought about,When those people put me down,They can laugh for now,But watch it when I turn this thing around,I know, I believe,Ain't nobody gonna do it but me,I'm fly, no lie,I'm the truth baby ask me why,I'm a champion [repeat],Keep your head up,They hatin' cause you majored in minor,Gonna celebrate like you won the finals,Hold your trophy up in your parade in your honor,And pour some champagne and put your glass to the sky,'Cause you a champion,You're a champion,I'm a champion [repeat]
,
,
",Queen Latifah:Champion
,,,
,,,
,,,
,,,
,"Queen Latifah,Mario Winans","South side.....south side  yeaah yeaah  ,my side my side clean vibe ,gonna flip their games on this haters right now,aaalriiiight aaalriiight we're gonna start ???,wee rrriiide wee riiide,[Queen Latifah:],Aint the hate but it makes me dane, a just see strangers lookin me stranger,They all give me mole lip so I give ya'll more music,more ??,less actin,I step up the escalery capin (heyy)passin trafic and looked what happended,See how life takes a turn more pay for urn lawers put your cases a journ,(rock your body) I am what I am,I come from North so creme de la creme a speciall way,(aaw yeaah) Y'all praise for my downfall has s?? try to state from round y'all (lets go),Turn my days into dark,they find (less) like me mace when I talk,but I'll be still you n me so beautifully,i'll paid brushin off haters...,[Mario winans],Go ahead and do your thing cause people will talk,baby it's the way,,the way that you walk,Keep your head up to the sky,confidence high,love to watch they hate you cause ,they the ones who made you go ahead and do your thing..,[Queen Latifah],Yo,yo...I just imagine how the world would be but you cruisin south down pop the blause,get cruised around,pop that shot them browns knock their clothes and pup that abs,could it be that you feelured mee mee,hear you love that way i flow cause it comes so easy,when life imitate are text with a epic star,you gotta love that trust that I love that (your lovin me yeaah),who knew I come this far girl buissnes women a moviestar,my mum always told me I come from God,in this stress I'll come for y'all keep acin (yeeah) you'll get ?? keep waiting,keep tryin,be pacient,Y'all wish I could stand united I really feel the love in my ?? ,[Mario winans],Go ahead and do your thing cause people will talk,baby it's the way,,the way that you walk,Keep your head up to the sky,confidence high,love to watch they hate you cause ,they the ones who made you go ahead and do your thing..,[Queen Latifah],Yeeah,latley it just seems to me that peolpe ?? what they seems to see,they all want me tourned up I know this niction a brass so I pay my staff and keep the laws up,I see all the drama you're bringin I combat that with positive thinkin,I meets until the holy grave and when that day comes I'm gonna theach my daughters,to be the same way(same whay),I am the way I am I'm from the hood so creme the la creme in a special way(yeaah),Y'all praise for my downfall but ?? try to stay from all ya,You'll never get me down so I'll always be around for years a while,Still doin me(doin me) so beautifully,?????,[Mario winans],Go ahead and do your thing cause people will talk,baby it's they way,,they way that you walk,Keep your head up to the sky,confidence high,love to watch they hate you cause ,they the ones who made you go ahead and do your thing..[x2],Just do your thing cause people gonna hate you anyway x3
,
,
",Queen Latifah:Do Your Thing
,,,
