album,artist,lyrics,title
,Mobb Deep,"[Movie dialogue:],You know Sometimes people can be awfully cruel,If you happen to care for somebody more than yourself,They consider you a fool,They mistake love for weakness and play on your mind,And at your expense they amuse themself just to pass the time,[Intro: Havoc],Yea, uh-huh, we don't love them, we don't love 'em,Eh-huh, eh-huh, we don't love 'em, yea, yo,[Verse 1: Prodigy],Uh-huh, yea,Me and shorty in the back seat chiefin' on ganja leaf,She ain't inspired cheek 'cause her man is weak,He make it real easy for me to get her for free,She real use to the bullshit that he be speakin',She's not use to - havin' that pussy hoe beatin',The bitch don't want to feel love, she want to feel sleazy,Bitch wanna have fun, yo ass is dough,That's why she ride with us to all the weekend shows,When I have first met the hoe, she was real timid,She ain't know if it was aiight for her to live it,DAMN! look at her now, with many Pastel, Polo skirts,You see it all when she sit down,She keep it real easy for me to be in and out,All I gotta do is open 'em legs and bang it out,Without the struggle, or gettin' them panties off,Fuck her like I'm tryin' to kill her,Then I tell her ""get lost"",[Chorus: Havoc],Love them hoes, we don't love them (Nope),Love them hoes, we don't love them (Nope),Love them hoes, we don't love them (No),Love them hoes, we don't love them (Uh-huh),Love them hoes, we don't love them (No),Love them hoes, we don't love them (No),Love them hoes, we don't love them (No),[Interlude: Havoc],Damn! baby, how you call yourself a Pimp?,Let, let me understand somethin',How you gon' be a Pimp, and get Pimped,That shit don't make sense to me man,You lettin' them bitches all up on your pocket man,You should be ashamed of yourself,[Verse 2: Havoc],Some think it's cool in the game and handcuff a bro', homey you wrong,Fuck you think she walk around with the matchin' pair of thongs,Tooth brush and the purse, the hoe works,Shorty gained at your cribs, she at work,Master of the toe curl, shorty got it down to a science,Placin' body enough to start, damn right,Nigga like me just bang her out, and bangin' her friend,Soon enough it'll be a family event,Know the hipno', havin' them bent, sneakin' up,You ain't the only one beatin' her up,Real reason why she fucks with you 'cause you be lightin' her up,To her it's like paper trainin' to puff,Do she suck you?, fuck you?, make you feel like a man?,You gettin' that good lovin' and bitin' your own hand,Yo you just another fool, hopeless, tryin' to lock her,She got your ass comin' out the pockets uh?,[Outro: Havoc w/ conversation],Ay Ma, how you doin'?,Still, what you doin'?,True, chillin', you know me up in the studio doin' my thing,Yea, yea, you need what?, what the fuck you talkin' about,You need some, you better ask your baby father for that shit,You crazy, damn baby,[Chorus: Havoc],Love them hoes, we don't love them,Love them hoes, we don't love them,Love them hoes, we don't love them,Love them hoes, we don't love them (Uh-huh),Love them hoes, we don't love them,Love them hoes, we don't love them,Love them hoes, we don't love them
,
,
",Mobb Deep:We Don't Love Them Hoes
,Mobb Deep,"Yeah, uh huh, yo.... yo,(Havoc),I ain't a sucka ass nigga,Don't talk on the pillow,Like most of these faggot ass niggas,Write a rap, make a beat,Occasional beef, no doubt, I'ma squeeze that trigga,Now P', that's my doggy, got drama I'm co-signin',The new times, shovin' a fork in your nose linin',In no time, when you catch the gaurd nappin',Thats a dog standin' next to him,Get shot and cut your frag in,I'm a bastard, from the cradle to the casket,Leave a bitch stuck like traffic,When I come through, king me and this mine's,Got a problem?  See me and step aside,Beef never let it slide, I forever for ride,Always analyze a nigga when he cut his eyes,Not for nuttin' though these slugs love a tough guy,Nigga's wann' brawl, I'll be much obliged,Chorus (X2): Havoc (Prodigy),Watch that nigga (Better watch that nigga),Watch that bitch (Better watch that bitch),Watch my clique (Better watch my clique),Real quick how we dumpin' those clips (We dumpin' those clips),(Prodigy),I'm from the era of the 70's,But this is for the peoples that was born in the 80's and 90's,New shit for the 2000's kids,My little niggas, and lil chicks,Bang this in your walkmans and mp3's,Or my internet junkies downloadin' Mobb Deep,If you broke, yeah get the bootleg, that's on me,As long as you spreadin' the word, it's all peace,Got enough fans that'll hit the HMV, or the FYE,The Wiz and Sam Goodie plus the Warehouse got our sounds,Let's not forget the Mom's and the Pop's, they like our biggest accounts,It's a prime demand, we got enough to go around,We provide that gangsta in exchange for that amount,Shorty, if you not hip to me you better +Get Shorty+,And for of those that is, you best check for me,(Chorus X2)
,
,
",Mobb Deep:Watch That Nigga
,Mobb Deep,"* just to be clear, l boogie does +not+ in this case refer to lauryn hill,(swizz beatz),Let's get it started, get it started,Let's keep it started, keep it started,Yeah, yeah, violater the album,Go, go, go!!,(l boogie),This is for my mob and my thug niggas,Ruff ryder bug niggas, def jam website violate the club niggas,Screaming what, what niggas, y'all a bunch of but niggas,Always want figures but never play the cut niggas,Talk mad shit but never put up niggas,Is it cause I bust wit stuff that just shut up niggas,Flow like dro, I pull then clip it or mix it wit some moet then sip it,Then turn around and flip it, shit on your whole album wit a snippet,Run up on your lawyer for your contract then rip it,Shame on your label, for trying to let you eat at my seat,When they know I call my name at this table,I'm gon always be here, and y'all always gonna fear,The bronx making them recoreds cause we always prepared,Got sons you don't know about, ones you don't know about,Buns by the tons, mad guns and we going out,What!!,(swizz beatz),It ain't over, it ain't over, ain't over,(sonja blade),I'm the one wit the chrome and the clothes,Drop flows from the dome , wit the ice got the price of a home and a lobe,Sonja blad-e, just so you know baby (yeah),Hold eighty roll through you and your old lady,How rich this dough made me, gold az matching the navie,Shit you won't find at old navy, two hundred zero ad,Still live shit, spit to divide cliques on some wise guy shit,Same chick from the ? , pretty eyes lips, thighs hips everything five and six,Height five six, jeans five six, benz green five and six keep me five or sixed,We know dice hit want cream fold, for two green five six seelo and the ego (yeah),So how you flipping grams yo (uh uh),I'm touching keys like pianos to getting dough like tony soprano,(noreaga),Yo my niggas is on the same level I'm on,You ask me why I'm melvin flynt I'm doing a porn,Ay yo y'all niggas is faker then a three dollar bill,And I don't shoot to bust yo I shoot to kill,What's going on yo, the jumpoff and jump off flow,Yo I'm in five o, o, o, yo pass that hoe,After you get done wit it, yo let me hit it,Bitches know how I come, I bring the cock wit it,All of the thug piece you know I gotta rock wit it,I ear plane the hoe like I cockpitted,Yo I love my niggas, don't love no chicks,I like to light the blunts then order my licks,Foundation motherf**ker like the bottom of bricks,I'm from iraq nigga wit domican hits,Peurto rican motherf**kers yo y'all fake they fits,Violator motherf**ker,(mysonne),Yo, yo,I told these niggas from the gitty up,Yall give me sixteen yo I'll tear this whole city up,And niggas don't believe then tell em put fifty up,All bets is down, all my thugs do dirt, all our tecs spit rounds,My ? playas disrespected clowns,Bringing guns, weed and coke to connected towns,See I pop niggas like corn, and real killers do killings wit the lights on,I knock em out, cause I don't like to fight long,Remember me lefty gun up in my right palm,It's mysonne, see mysonne is the one that knock on your door,You open up, you see a whore wit the glock to your jaw,See mysonne is the one that hit the blocks wit the raw,For his money, mysonne air the block wit the four,Yall cowards don't want war, y'all can't stand pain,Cop you some gators, drink champane,Cause when it comes to the street shit, I let the heat lift,Murder scene police lines nigga white sheet shit,Yall roll wit niggas, I'm the one they roll wit,Yall go get niggas, I'm the one they go get,Yall niggas don't want nothing to do wit me,Cause I spit guns and rhymes like their's two of me,Motherf**ker,(prodigy),Niggas can't be serious, we wear guns like clothes,But only show em when it's time to blow em in bulk,We been through way worse then war, razor fights and more,Left niggas wit leaks, holes and wide jaw,Be the quiet storm, appear how you wanna scale bar,Check out your weight, see if it's worth to war,We did the street life y'all niggas just got involved,My appetite for guns is similar to carnivores,Dislike me you head on, fight me you dead wrong,Cause now a days you only get wet wit my dead on,Don't let this song push you, the fourth hit you,Have you keyed up gasping for breath on the floor cripple,Infamous we take it to the extremes my words,Especially when a nigga mistake me for herb,Get buried over words, I'm loose wit the dessy bird,I can show ready or tell, y'all niggas heard,(busta rhymes),Now gitty up now, it's lighting horse back saddleing,Rob beaches like we rowing a boat and we paddleing,Down a stream of water, wet any nigga challeging,Blow one all in your knee cap leave you staggering,Scrambling cause theirs a whole lot of shit we be handling,My hands all in the money, f**k it we dibble and dabbling,Got you imageing how this could really all be happeing,My landscape of live niggas stretch from here to maryland,Blaw put one in a nigga who be rambling,And blow a hundred thou if y'all niggas is really gambling,Gritty niggas feel the snap pop leaving it crackling,You know the bouncer keep all of my live niggas wild wit him,Traveling to see niggas from howard through grambling,Ha round up my niggas to form a large gathering,Yo rattling niggas who walk badlimp,Beat you in the same place till the blues start blacking,C-e-o niggas stay genaral managing,Flipmode throwing those heavy bundles we carrying,Yo analyze my many live niggas cramming it,We throw a three pointer, while y'all niggas throwing javelins,Sweating your whole shit, feel your clothes dampeing,Dancing in a line of four wheel drives we lamping,The ? arms length up in the draw paneling,Or unraveling the truth on how niggas remain champions,Ha, ha, ha,(busta rhymes),Flipmode, violator, we always silence shit,F**k is wrong wit yall,Cut that shit off now,Cut it off nigga,Cut it off nigga
,
,
",Mobb Deep:Violators
,Mobb Deep,"[Fat Joe],Dear mama, I'm writin' you this letter from the kitchen,Seems to hard, times your the only one who listens,After the action, tone's still listen,And you know how sometimes it gets lonely in prison,Not behind bars, but between my inner self,Can't trust these streets, fiends'll kill you for your wealth,It seems like the game done changed, niggas ain't loyal no more,Best friends act strange,Did the best I could, fed the hood,Went to school, showed the youth to perfect their books,When my niggas got locked, up to comissary stock,Visit every jail from Marcy to Comstock,Now niggas wanna plot like they movin' somethin',Must wanna get shot, you ain't provin' nothin',Uhn, must of forgot all the dudes I put in,If we only had a chance to review the footage,You would see I'm not a nice guy after all,And I fight much better when my back's to the wall,I clap at your door, put your backs on the floor,Wanna war with the Don? It' the wrath that you want!,[Chorus: Havoc],Yo, if you feel me then feel me,If you gonna kill me then kill me,But I gotta let ya'll niggas know,That I roll with that steel,You can call me paranoid,But a nigga on point,And I'm thinkin' somethin' fishy,If you up in my grill,[Remi Martin],You wanna know what my life's like, bitch?,Mine's is real, chicks talk about it,I been bustin' nines for real,Too many times I had to stand up on the line for meals,Too many nights I done seen niggas die for real,I'm striving still, everybody lies and steals,It's seems like it's gotten worse since I signed my deal,Ask anyone who knows me, I don't give a fuck,That's my motto,These motherfuckers is actin' like I just hit the lotto,And now everytime I see you, ""Remi where that weed at?"",""Wasn't you just pregnant, bitch, where the fuckin' seed at?"",Can I hold?  Let me borrow, come on, I don't need that,I can recall days when Remi didn't have a place to sleep at,Where was you back when I was sellin' cracks and,Barely fuckin' eatin', nigga, where was your ass then?,Now I'm in the cut with a blunt, nigga, laughin',A Benz coup, a condo, and a check I'm steady cashin',Told ya'll niggas that I spaz over reflex,Now you niggas can't pass through the PJs,Fuck ya'll bitches, I don't love ya'll bitches,Cause if it comes down to it, I'll slug ya'll bitches,[Chorus],[Havoc],Am I holdin' it down? ,Afraid so, youngun,Not for nothin', niggas frontin',When they claimin' you thuggin',Raw cut him, dunn, he went against the grain,So fuck him, and it's real,He ended up with the doctors pluggin him,These streets raised me, and made me cold,When there's drama like a ducthy I come ready to roll,Had a passion for Henney, now I'm thuggin with Remi,And Joe, give these motherfuckers somethin' to +envy+,It's sad, fuckin' ?? keep the heat on the dash,It's simple, math, front get one in the ass,And you laughin', your whereabouts police be askin',It baffles, cause you know these fingerprints ain't matchin',Get at you, and dogg, it was about bound to happen,Sleep, fuck around, get your shit pushed +Deep+,Bang this, where the Bloods and Crips?,Cause you know I'm only reppin' for that gangsta shit, get up,[Chorus] - repeat 2X
,
,
",Mobb Deep:U Feel Me
,Mobb Deep,"Eh yo this ones for all my MOBB,And my out of state niggas reppin' NYC,To my duns up in the clink stuck in the thing,For my dogs on the corner that cook they own weight,For young lords livin' like old time kings,And old timers puttin' young bloods on them things,Just a lil' something for ya block to sing,Can you relate?, Do you feel me?,Aiight then,Mind like the Dutch, flow wit her backwards,Couldn't clear my style like Anita Baker rapture,Fracture, cry now laugh later,We assist and compute data,On ya IBM, dime bitches I be eyein them,Shoot me down a hundred times,Still come up wit new rhymes,Rec execs don't like me,Come up with new rhymes,See you want it and you give a push for all mankind,Eh yo this ones for all my MOBB,And my out of state niggas reppin' NYC,To my duns up in the clink stuck in the thing,For my dogs on the corner that cook they own weight,For young lords livin' like old time kings,And old timers puttin' young bloods on them things,Just a lil' something for ya block to sing,Can you relate?, Do you feel me?,Aiight then,Mike Tyson style, animal duns, we live wild,Too many ways to die, we alive for now,We cross borders, take the guns along with us,Defend infamous to the fullest,Protect my duns that came with me,They move with me, its risky,For you to try to approach the God shiftily,We all gorgeous, the most fly, the illest,Its amazing what my mens do to ya bitches,While you bearin' witness,We handlin' ya chick business,Thuggin' out druggin' out ya know the dealin's,Picture you dead and in the raw,Flippin' to not ready for what you and,Moms already missin' you,Old fool from the old school,You thirty six,I been doin' this since niggas sellin' nicks,Gettin' head from tricks, takin' shorts for kicks,Niggaz mad ain't tell them where the stash was at,If she a dime baby moms, know we baggin' that,Smack em with the gat, what react that?,Eh yo this ones for all my MOBB,And my out of state niggas reppin' NYC,To my duns up in the clink stuck in the thing,For my dogs on the corner that cook they own weight,For young lords livin' like old time kings,And old timers puttin' young bloods on them things,Just a lil' something for ya block to sing,Can you relate?, Do you feel me?,Aiight then,And to my fifth ward clique,How you like this?,And to my dirty south thugs,How you like this?,And to my westside niggas,Yes you like this,And to my chi town gangstas keep thuggin' it,Connect the dots, merge with many a block,My porto rock representatives blow plenty of shots,Its love sincerely, even my heart,For those that relate to this here song,Thug of the age yo,Have you noddin' off like good dope,And if the good then go regardless,Finish it when you want to start shit,Turn the body into carcass,Handle mines regardless, had goddess,Eh yo this ones for all my MOBB,And my out of state niggas reppin' NYC,To my duns up in the clink stuck in the thing,For my dogs on the corner that cook they own weight,For young lords livin' like old time kings,And old timers puttin' young bloods on them things,Just a lil' something for ya block to sing,Can you relate?, Do you feel me?,Aiight then,And for my mid west terrorists rock this,'N' for my New Orleans team they cant stop us,And to my little rock clique y'all is heartless,This for my bean town dogs in the life is,From Seattle to ping houses,Unified States of America lets get it right shit
,
,
",Mobb Deep:U.S.A. (Aiiright Then)
Free Agents - The Murda Mixtape - Main Disc (2003),Mobb Deep,"[Intro],Niggaz, niggaz, niggaz, niggaz, niggaz, niggettes,(Yeah) y'all been invited, (welcome),That's what I'm talkin 'bout,Mobb Deep up in this motherfucker, bring yo' ass in here,Hey yo check it out son, check it out like this,[Havoc],I keep a hammer on my waist 'cause ain't no steppin' to this,Hey yo don't let you be a problem that I'm fiendin' to fix,You peep the grin on my face that mean I'm creepin' on somethin',Whether a bad bitch, or a nigga that stole somethin',Call me a old school cat wit aiyyoung mentality,I live by the day and I go out for family,I don't understand language if it ain't talkin' money,From the era walkin' 'round with knots lookin' bummy,Certain bitches knew the code so they went with the flow,And let you know they wanted fifty-four elevens from the door,We cut school, cooked caine, took traum' to the brain,And though a nigga had it, still hopped the fuckin' train,Look back and laugh but ain't shit funny still,My little brother took his life, forever I'm stuck with a ice grill,Got friends with chemical imbalances,And when the love get tough, believe me it's challengin',[Hook],You go out for me, I'm goin' out for you,Tough love (tough love),It's the crew for one, and one for the crew (yeah),It's tough love (tough love),No matter the bullshit the world put us through (*gunshot*),Tough love (tough love),Y'all my motherfuckin' niggaz and you know what I'd do,(hey yo check it out),Bust slugs (bust slugs),[Prodigy],It was one of those days you could smell it was 'bout to rain,Parked in the car sittin' in the back seat,Just me and my dun, smokin' the weed,That's when the floor phone rung, ""who could this be?"" (get back),""What's good?"",""Yo dun, I got some very bad news"",""Yo who this?"",""Lil' BG from Springfield, and Franny Lou"",""Okay, talk to me"",""Now to make a long story short, Yvesh got bodied at,Precious' party"",""You lyin'"",""That's word to our dead, hear what I said,Now meet me at the rest it's time for get back"",""I'm there"",Dropped off my dun at the Vann's, at Yorke College,Can't believe they killed my man 'Vesh,Why not flip?  somebody gotta pay for this,And we know who did it man it's time for that shit,Go around they way and spray them clips,And watch niggaz lay down like naked chicks,[Hook],You go out for me, I'm goin' out for you,Tough love (tough love),It's the crew for one, and one for the crew (yeah),It's tough love (tough love),No matter the bullshit the world put us through (*gunshot*),Tough love (tough love),Y'all my motherfuckin' niggaz and you know what I'd do,(HEY YO CHECK IT OUT),Bust slugs (bust slugs),[Havoc],That's right my niggaz and niggettes,It's that certified Mobb shit (God DAMN!),Stay tuned, know what I'm sayin',And get that motherfuckin album and stay, in-tune,Ya' heard  (yeah),[DJ Whoo Kid],Mobb Deep,Free agents (HA-HA, HA-HA),(*gunshots*)
,
,
",Mobb Deep:Tough Love (Freestyle)
Free Agents - The Murda Mixtape - Bonus Disc (2003),Mobb Deep,"[Kool G Rap],Queens shit, we bring the thug shit for real nigga,You know how we do,  y'all know how a nigga bring it,Straight direct at you kid,[Verse 1: Kool G Rap],Like a Don from out of Sicily,Under the arm is where the pistol be,Top of your forehead the kiss will be,Plant it ever so soft and gentle but die viciously,Hours of torture before the torture apply misery,Days before I feel pity to give a guy liberty,Seat of his pants shitty and eyes all glittery,I'll die a rich man before the F.B.I. figure me,40 storeys up inside a high-rise in Italy,No hittin' forces only natural courses could 'liver me,Gray hairs from the great years the fears never shiver me,Reminiscing how we car bombed ignitions,And Politicians, Judges strong-armed to listen,Men turning up dead or hurt, harmed and missing (forever),Bulletproof cars are driven Teflon edition,Bodies cut up in large chunks thrown in car trunks,Music inside the bar stunk . . .,Gettin surrounded by bitches blowin' some cigars drunk,One of my stone face goons will make your heart pump,Electrocution with cables that make your car jump,The yard punks, the sin with the life sentence for sellin hard junk,The family, the whole commission,Has been around since the days before prohibition,Mathematics was good then, no slow addition,Some overdose down the coke slope and dope addiction,Lookin' back on them days I ran a whole division,Some of the jake in the State was tryna throw the mission,They caught a ticket ride to hell with no admission,Beyond these tracks . . .,Our life and network of sippin' bourbon and Cognac,First version observing the stocks and bonds we stack,Thug chronicles these are the days of Don G Rap,[Havoc],Wit' murder on his mind take it in blood,We takin' that aim at niggaz throwin' shit in the game,[Hook: Havoc],Yo, how it feel when we coming at you,These gats blowing at you,Personally don't give a fuck where you at,And an unfamiliar face you know we like who that,On point nigga it ain't goin down like that,[Verse 2: Kool G Rap],We do our thing under handily still,Tuck a mil for the family will,Mansion and hot wheels in Amityville,Treat a snitch nigga like Sam when he squeel,Break the code of silence just hand me the steel,For every wrong done a man will be killed,There's plans to re-build . . .,Curtains and drapes got the jakes tryna can me for real,Until then, be in the backyard with clam on the grill,Or catch me laid up in the canopy ill,With two mami's handing me thrills,Vivica Fox body vanity grills,Rubberbanding these bills,Tryna duck the fame of the glamor,Tryna stay from out the range of the scanners,Not tryna get my frame in a camera,Avoid tabloids and front pages,Bums get knocked off and bumped for favors,Collect Trump papers with pumps and gauges,Royale suites when I bunk in Vegas,Got homicide searching the city dumped for neighbors,Pinky ring with a chunk of glacier,Copped a spot with a bunch of acres,Some them got their bodies slumped from capers,Barcaleno hat, tux and gators,Got a crib full of house maids, butlers and waiters,My clique from the minor league, jump the majors,We gon' rock it 'til we jackpot fuck them haters,If we have to run up in City Hall abduct the Mayor,Any man against the master plan get bucked wit craters,[Hook] - 3X,[Kool G Rap],Word, Y'all know what it's about,Strictly about the big things, know what I'm sayin',Big money, big cribs, know what I'm sayin',Bitches with big asses, word up,Big chains and shit, know what I'm sayin',Everything big kid think big, know what I mean,Big Guns and all that, y'all niggaz is big time dick suckers tho',Y'all don't know
,
,
",Mobb Deep:Thug Chronicles (Unreleased Version)
,Mobb Deep,"Artist: Twin Gambino,Album: Infamous Mobb, Special Edition ,Song: B.I.G. T.W.I.N.S,[Verse One: Twin Gambino],It's the B-I-G, T-W-I-N-S - and Queensbridge is where we rep,For holding techs, mack nine, four pounds and shotties,You don't wanna get bodied so fix your face,Before I air that ass out, go to court and beat the case,It's real like that, I have no feelings inside,Maybe cause my twin brother died in front of my eyes,And it hurt 'til this day like a pain in my chest,That's why I stay vexed, in the hood sippin on Vex,Wishin I could get a check instead of robbin somethin all the time,It's about crime, but we gotta give it up,Before they put me behind bars with no parole,I love old gold too much, I gotta stay on,Plus the orgies and shorties be blessin me all day,Even at a buffet they do what I say,We gon' start from the ground 'til we rise to the top,If not dunn, we gon' run up in these thangs with the glock,And pop, anybody jump in my way,'Cause Gambino don't play when it come to the cake.,""Comin from Queens"" - Royal Flush,[Chorus: Twin Gambino],It's the B-I-G, T-W-I-N-S - and Queensbridge is where I rep,For holding techs, mack nine, four pounds and shotties,""Comin from Queens"" - Royal Flush,""Son you know how it go"" - Havoc,[Chorus: Twin Gambino],It's the B-I-G, T-W-I-N-S - and Queensbridge is where I rep,For holding techs, mack nine, four pounds and shotties,You don't wanna get bodied so fix your face,[Verse Two: Twin Gambino],F**k life, that's how I feel when a nigga tryna front,You get laid down with the double-barreled pump, you chump,Serve months, what you want I'm right here,I'm a grimy ass nigga that love to drink beers, for years,I been tryna wipe the tears,Take one step at a time 'til the top of the stairs,Y'all niggaz scared, 'cause the Grimy One always come prepared,With two guns blazin, no matter the year,Chill at your moms funeral and body you there,We don't care, my goal is to get the chair,I did so much shit, I'm surprised I'm here,We don't fear, we don't care, we right here,[Chorus: Twin Gambino],It's the B-I-G, T-W-I-N-S - and Queensbridge is where we rep,For holding techs, mack nine, four pounds and shotties,""Comin from Queens"" - Royal Flush,""Son you know how it go"" - Havoc,[Chorus: Twin Gambino],It's the B-I-G, T-W-I-N-S - and Queensbridge is where we rep,For holding techs, mack nine, four pounds and shotties
,
,
",Mobb Deep:Twin Gambino - B.I.GT.W.I.N.S.
,Mobb Deep,"(feat. Ronald Isley),(Ronald Isley singing throughout song),(Prodigy and Havoc talking),Yeah yeah,Know what I'm sayin',Straight burn biscuits baby,Yeah, give it to 'em raw uncut,Turn them headphones up,No doubt son,No problem,Creepin' it though baby,It's gangsta,The truth gonna come to the level,(Havoc),Yo,As this blood flow through my veins,I stand before this mic with a stepped up game,Some things when I look how they never gonna change,It ain't a thing,Niggas wild,Then I'm cockin' that thing,Cuz you know with every action there's a reaction,And there's no known cure when I'm sick with the clappin',How many times it have to happen,Niggas talkin' like they generals,They just mere captains,The streets there's rules,Slugs hit 'emwith infractions,And then there's Hollywood if you want some fuckin' acting,You got these niggas out mis-representin' they hood,Give 'em heart now they icin',I'm like nigga what's good?,Cuz you know how I get with these macks and these techs,Blaze 'em down gives a fuck about the next nigga rep,Play around find yourself getting' cheated by death,Man gone and believe me dog it happened to the best,(Chorus),You know a nigga,I be tryin' to chill,But now then I'ma hafta run these niggas a drill (no doubt),Ther comes a time in,Every nigga life when he's face to face with that ole',Kill or be killed,And here I go again,Grabbin' my steel,Cuz now then I'ma hafta run these niggas a drill (run 'em),There come a time in,Ever nigga life when he's face to face with that ole',Kill or be killed,(Prodigy),Ay yo,Don't make me have to body something,Fuck you and what you known for,To me you're nothin',I don't see why in the world,To me you frontin',And if you was that nigga,Then you still mean nothing,Homes (what),My gun is bustin',Fuck all y'all niggas my stomach is touchin',And I be right there on Murdle Ave.,Come through,You bitch ass niggas wouldn't know what to do,I get bullet proof love,Pounds and hugs,You get extorted by the thugs that gew up in your hood,You get killed fuckin' with P,You really should,Not do that,I use that,Lugar good,Catch a bad one,Ran dunn raggity,You got fucked up and left for dead in the street,(Havoc),Yo,Who wants it with Hav,Who want it with P,Not near one of y'all,And I put that on me,But ifâ?¦,(Chorus),(Havoc),Yo,Believe me dog there's more than,Cockin' and squeezin' and,Afterward that nigga still be breathin' and,Who gonna snitch if you lucky to leave it then,For a reward nigga just might turn you in,I take it further and I might just murder him,That mouthpiece all together,I'm curbin' him,It's very clear and there's nothin' to blur my lens,It's very real,Ain't got no time to pretend,(Prodigy),Yo,Feelin' it thugs,I dump a magazine on you dunn,I'll run up on you niggas with the ?master? glove,Dunn there's nothin' for me to snap and get on tilt,I know it's nothin' for you,The pain to have me killed,I respect the laws of war and love,I live by them shits,Y'all niggas not ready for this,You not knowin' how you about to get your head crushed,Spray it dunn,Straight out,Shit it when them guns come out,(Chorus x2),(Ron Isley singing),(Woman singing x6),We've got to learn to swallow our pride,It's hard just to let things ride,Maybe one day things will change,As of right now let me show you something
,
,
",Mobb Deep:There I Go Again
,Mobb Deep,"Intro:,YouknowwhatI'msayin'? I wanna say what's up to my man, Louie you know he's,still here. Drop this one for you you know. For those that only know. 41st,side (word up yo this beat is ill).,Havoc:,I keep it real pack steel like my man Y.G.,When a fool try to play me wet 'em up then I'm swayze,You must be crazy kid ,Man I never did forever wildin' that's how we live up in the Bridge,You just sit scared cock back the gat then hit a nigga like a big,25 naw kid you gettin' life,Forever burnin' in hell niggas is trife,It's the, semi auto you can bring it on yo,I'm pullin' out strippin' niggas just like a porno flick,I'm sick the Mobb rolls thick,Cross paths with my clique and get vic,I'm on some bullshit that's how I was raised G,Slept ? stage have you slippin' down blazin',In pools of alcohol walk before you crawl,I'm in this to win this you gonna take a fall,Infamous Queensbridge kid we on the scene kid,Creepin' for those that's caught sleepin',Don't ever do that I run with two macs,And plus my crew back my every move ,I choose givin' crews the blues,I'm open off the Damey,Obey me or get sprayed with the street sweeper,Cause I'm my brothers keeper,The Grim Reaper holdin' with nothin' but big batters,And big ?hedence? ,Blow ya three times leave a mark like Adidas,Jig you I know how to fix you,Pretty boy frontin' hard is the issue,Word to my unborn you get scolded,Old and molded when I get bent you get folded,Every rhyme is the truth that I must get cross,Put your right on your back take it to the source,No doubt I'm stuck and I can't get out,Of this lifestyle the 41st side get bent run wild,The 41st side too you know how we do,Violate motherfucker I'm a see you, with the linden,It's the start of your endin' settin' it again and again,talking:,Yeah kid, big time boy. 12th street representin' it. A big shout out to my,man. Tear Gas, Think, Nate whole crew kid. ,You knowhatI'msayin'? I'm sayin' couso. Richie Fraud known to leave ya,scarred. Big shoot out to my man Heavy L. Big Palms representin'. ,Prodigy:,Yo it's the P. E. double push a Lex bubble in the winter,You can't come alone only the hoes can enter,Told him to meet me at six on the hill at the center,Took her to the west way and bent her right over,Stay intoxicated never sober,Face it, violate and get laced while you wastin' ,Slugs you ain't buckin' nothin',You better off buckin' yourself you need to stop frontin',I use to drive an Ac and kept a mac in the engine,Little painted it black with crack sales intentions,To blow up the whole projects the Infamous ,Our sons will grow up to be murderers and terrorists,It's the nigga in me accompanied by the Coniac,You can ask around don't fuck with the Mobb,I could of told you that where you been at?,You must of cut class,If it ain't me another member of my crew will kick your ass,(what what?) Who do damage to limbs ,In '91 stompin' you out with black Tims,Prodigy and the H.A.V.O.C. from the Q.B.C.,Puttin' cowards where they're suppose to be,If I don't know your face then don't come close to me,I got too much beef for that,Drama in the 3rd degree ,And to the kids you don't wanna be me ,I'm up in the mix of action when niggas wanna kill me,But it's the start of they endin' my man's lendin',Me his linden 42 shots dependin' ,On wheather or not the clip is full to the top,We bustin' caps non stop ,Blazin' in all the shows and even at the hoes,Outro:,Naw naw chill son chill,And it's the start of your ending,Yeah yeah it's the start of niggas endin' youknowhatI'msayin?,And it's the start of your ending,All y'all weak ass crews that got drama with mines you knowhatI'msayin',it's the start of your ending,And it's the motherfuckin' start of the ending,You know who you fuckin' iwth (yeah yeah nigga) you know what will happen,(recognize and realize) 41st side get bent run wild. 41st side get bent run,wild. Word up youknowhatI'msayin'?
,
,
",Mobb Deep:The Start Of Your Ending (41st Side)
Free Agents - The Murda Mixtape - Main Disc (2003),Mobb Deep," ,
,
,
",Mobb Deep:This Is Not Supposed To Be Positive... (Intro)
